#{"t_start": 1751307456.6352205, "env_id": null}
r,l,t
46.365494,251,4.534764
125.07979,251,4.534957
91.4834,251,4.534985
113.75295,251,4.535028
60.73643,251,4.53505
82.42257,251,4.535071
114.547424,251,4.535092
57.791893,251,4.535111
125.88444,251,4.53513
132.24701,251,4.53515
160.1889,251,4.53517
91.26484,251,4.535189
136.93265,251,4.535208
93.10246,251,4.535228
79.33189,251,4.535247
65.07619,251,4.535266
68.88568,251,6.339432
75.508064,251,6.339642
52.32707,251,6.33967
65.459564,251,6.339692
96.05279,251,6.339714
127.224724,251,6.339736
77.83426,251,6.339757
118.652306,251,6.339778
100.50371,251,6.339798
119.939865,251,6.339821
78.72376,251,6.339842
96.59473,251,6.339861
46.039,251,6.339883
45.513542,251,6.339905
105.115654,251,6.339926
120.68433,251,6.339948
69.10343,251,8.724246
64.45923,251,8.724603
56.459576,251,8.724644
120.61392,251,8.724673
95.020836,251,8.724699
104.52147,251,8.724725
91.00046,251,8.724752
125.15493,251,8.724777
112.280525,251,8.7248
133.89256,251,8.724826
112.88484,251,8.724853
95.62765,251,8.724879
41.566544,251,8.724905
136.02377,251,8.724939
81.064835,251,8.724997
86.9178,251,8.725021
98.67833,251,11.150097
100.3773,251,11.150292
123.71771,251,11.150312
109.08924,251,11.150327
95.60601,251,11.150341
204.96877,251,11.150355
59.9695,251,11.150369
38.19389,251,11.150383
103.44803,251,11.150396
153.14291,251,11.150409
118.08921,251,11.150424
94.22432,251,11.150439
111.47893,251,11.150452
106.12817,251,11.150467
78.73648,251,11.150482
102.78185,251,11.150495
106.71467,251,14.012662
91.29887,251,14.01278
98.97235,251,14.012799
130.8549,251,14.012814
112.914154,251,14.012828
133.11151,251,14.012842
62.23094,251,14.012857
105.95359,251,14.012871
60.527714,251,14.012897
62.991955,251,14.012913
62.68623,251,14.012928
94.72709,251,14.01294
125.50176,251,14.012954
100.81024,251,14.012969
74.61444,251,14.012982
81.509544,251,14.012995
107.05208,251,16.382955
122.333275,251,16.383228
84.255066,251,16.383259
98.32352,251,16.383281
107.28562,251,16.383303
127.24155,251,16.383323
65.96045,251,16.383347
130.89388,251,16.383369
113.18136,251,16.38339
55.790794,251,16.383411
125.437164,251,16.383434
99.90549,251,16.383457
110.132965,251,16.383479
128.12476,251,16.3835
115.512344,251,16.383522
165.44951,251,16.383543
97.18849,251,19.030411
81.99073,251,19.030627
35.537033,251,19.030659
109.56913,251,19.030684
136.27792,251,19.030707
81.11437,251,19.030727
95.218,251,19.030746
-2.770697,251,19.030766
71.94653,251,19.030786
103.598404,251,19.030804
153.67032,251,19.030826
125.85278,251,19.030846
73.19309,251,19.030867
98.10413,251,19.030891
138.12674,251,19.030915
150.9803,251,19.030935
150.51375,251,21.834096
93.61153,251,21.834322
