#{"t_start": 1751310117.1654193, "env_id": null}
r,l,t
0.7242484,251,7.378058
1.5148593,251,7.37836
-0.6380141,251,7.378399
3.5011756,251,7.378425
-2.48329,251,7.378451
0.819831,251,7.378476
0.3364457,251,7.3785
0.33333492,251,7.378526
0.880709,251,7.378551
0.72755516,251,7.378575
-0.12358596,251,7.378603
-3.1429906,251,7.378626
3.2064016,251,7.378652
-1.2040383,251,7.378676
4.264899,251,7.378701
-1.3121691,251,7.378724
1.4110022,251,12.336098
1.8045907,251,12.336347
0.44912028,251,12.336384
-0.8976021,251,12.336416
-0.34312263,251,12.336446
2.17156,251,12.336475
0.45130852,251,12.336507
2.531278,251,12.336539
-0.3992383,251,12.336573
0.6401325,251,12.336607
2.552926,251,12.336635
-0.2670358,251,12.336668
0.43801597,251,12.336706
1.8663864,251,12.336738
-0.38113096,251,12.336769
-0.25539833,251,12.336798
2.1342,251,17.519768
1.7327973,251,17.520101
0.9657839,251,17.520159
-0.49034297,251,17.520203
-0.13441464,251,17.520252
-0.8374291,251,17.520295
-0.80398923,251,17.520337
-0.9066095,251,17.520377
3.4847393,251,17.520418
-0.50209224,251,17.520461
-0.08758129,251,17.520503
3.0841284,251,17.520544
0.97009677,251,17.520611
1.1678592,251,17.520652
0.61571133,251,17.520711
2.73166,251,17.520755
0.8564312,251,23.218713
2.5932472,251,23.218885
2.4539824,251,23.218904
2.4952412,251,23.21892
3.5007038,251,23.218934
0.18048462,251,23.218949
3.2598586,251,23.218965
-0.9242649,251,23.218976
-1.6171556,251,23.218988
2.3251052,251,23.219007
3.451045,251,23.219023
-0.5257216,251,23.219037
1.6349341,251,23.219054
1.1443621,251,23.219069
2.253004,251,23.219085
-0.6790544,251,23.219099
0.64915365,251,30.716344
3.118958,251,30.716543
0.35209426,251,30.716566
1.5977601,251,30.716587
1.5319157,251,30.716606
-0.86893326,251,30.716624
0.49629432,251,30.71664
-0.58444315,251,30.716658
2.002871,251,30.716676
3.8580918,251,30.716694
0.73142105,251,30.716713
-1.1383995,251,30.71673
3.1932795,251,30.716751
-1.1038613,251,30.716768
0.5913964,251,30.716784
0.65410346,251,30.7168
3.5595746,251,36.685035
1.0108789,251,36.685252
2.0185258,251,36.685274
2.905037,251,36.685291
-0.48858225,251,36.685309
1.4015524,251,36.685328
1.8503134,251,36.685343
1.2746215,251,36.685359
1.8453678,251,36.685375
3.2164679,251,36.685391
0.9644098,251,36.685408
2.8381646,251,36.685425
0.45233536,251,36.685441
1.5993863,251,36.685458
-0.10343812,251,36.685474
2.7186975,251,36.68549
1.0840772,251,42.375338
3.2944736,251,42.375569
0.5065686,251,42.375597
0.7010422,251,42.375616
2.6086135,251,42.375633
1.8613551,251,42.37565
0.66388786,251,42.375667
1.6643914,251,42.375684
1.8287909,251,42.375703
2.485953,251,42.375733
0.4718808,251,42.37575
-5.154529,251,42.375777
1.010469,251,42.375806
2.7974374,251,42.375831
3.103998,251,42.375855
1.151897,251,42.375874
1.7456372,251,47.925224
0.79535705,251,47.925615
0.79827166,251,47.925637
0.3923131,251,47.925653
-0.065546535,251,47.925667
-0.16159104,251,47.92568
3.4065535,251,47.925694
2.4367502,251,47.925707
0.0014095491,251,47.925723
1.7899718,251,47.925737
0.87462944,251,47.925752
3.9268734,251,47.925766
-2.5912855,251,47.925785
1.103132,251,47.9258
0.8259709,251,47.925814
2.8495393,251,47.925829
0.8034061,251,54.909479
-0.4312358,251,54.909837
1.643206,251,54.909883
-1.956423,251,54.909913
1.3882486,251,54.909939
2.2118144,251,54.909966
-0.13732758,251,54.909995
1.6506507,251,54.910022
1.8033506,251,54.910048
0.022695841,251,54.910075
-0.27790502,251,54.910104
1.20484,251,54.91013
3.056769,251,54.910165
1.6001745,251,54.910192
1.5271165,251,54.910219
2.02464,251,54.910246
-1.9274151,251,60.28431
0.84688073,251,60.284476
1.5548656,251,60.284511
0.3798033,251,60.28454
0.41102618,251,60.28457
-0.0070253853,251,60.284597
0.12496394,251,60.284626
0.5853216,251,60.284654
0.12147384,251,60.284679
-0.28288683,251,60.284706
-1.303183,251,60.284732
-0.009993421,251,60.284758
0.8321613,251,60.284781
-0.47340146,251,60.284796
2.3352551,251,60.284831
2.307922,251,60.284851
-0.7042393,251,66.025954
-2.959186,251,66.026262
-1.4544985,251,66.026283
0.54584783,251,66.026298
0.4046664,251,66.026312
3.6672928,251,66.026326
1.2837894,251,66.026339
1.340562,251,66.026353
0.46566167,251,66.026368
3.4754183,251,66.026381
-0.3277395,251,66.026394
0.16967934,251,66.026408
2.984295,251,66.026424
-1.2151247,251,66.026438
1.7925754,251,66.026451
1.4450415,251,66.026466
-0.49095,251,71.976586
-0.027926948,251,71.976787
1.7408518,251,71.976843
1.5701826,251,71.976868
2.1095176,251,71.976894
-0.92620146,251,71.976915
2.2765179,251,71.976938
2.8426664,251,71.976957
-0.123186685,251,71.976979
-2.5254064,251,71.976999
0.6438905,251,71.977024
2.307219,251,71.977048
0.24368615,251,71.977072
3.8519368,251,71.977092
1.0146399,251,71.977116
0.6170187,251,71.977135
2.8880856,251,78.144103
0.5304399,251,78.144293
0.3404683,251,78.144311
0.22887023,251,78.144335
1.1864175,251,78.144351
0.5964661,251,78.144366
0.11911442,251,78.14438
1.0718775,251,78.144396
-1.2409748,251,78.14441
1.2674342,251,78.144426
2.794341,251,78.14444
1.2731338,251,78.144454
1.3130187,251,78.144471
-0.3207343,251,78.144485
-0.25305325,251,78.144499
1.3102273,251,78.144519
0.8544854,251,84.333451
0.3370745,251,84.333577
-2.0857887,251,84.333611
3.051095,251,84.33364
-0.2295051,251,84.333667
0.8741396,251,84.333693
2.0410335,251,84.333721
0.5392366,251,84.333746
1.4007418,251,84.333772
1.5049646,251,84.333798
0.10746772,251,84.333824
1.8002707,251,84.333852
1.7313831,251,84.333879
2.6643398,251,84.333904
3.6633277,251,84.333929
0.74204,251,84.333955
1.7419155,251,89.508418
2.5924406,251,89.508568
-0.42429805,251,89.508592
0.37571478,251,89.508609
4.463564,251,89.508623
2.33029,251,89.508639
1.009805,251,89.508653
0.93518704,251,89.508667
2.7116356,251,89.508682
2.7857275,251,89.5087
0.16872543,251,89.508715
2.3289776,251,89.508729
-1.5255271,251,89.508748
-0.49901423,251,89.508762
-0.57190955,251,89.508777
0.07350474,251,89.508788
1.6790634,251,95.345089
0.65619504,251,95.345322
0.45689175,251,95.345364
1.7420685,251,95.345397
-0.48614103,251,95.345424
0.44025582,251,95.34545
-1.42546,251,95.345476
-1.9714348,251,95.345502
2.0361006,251,95.345527
0.5313652,251,95.345554
-0.03512644,251,95.345579
1.7775393,251,95.34561
-1.8793694,251,95.345639
-5.2047653,251,95.345664
2.3011258,251,95.34569
0.9250129,251,95.345714
-0.6907898,251,100.724966
0.68747133,251,100.725096
3.6463523,251,100.725126
0.5621174,251,100.725149
-1.0638709,251,100.72517
0.7787496,251,100.725191
1.0603502,251,100.725212
0.7445148,251,100.725234
3.6487994,251,100.725256
0.68954474,251,100.725276
-0.95608366,251,100.725297
-2.8104725,251,100.725318
0.46717653,251,100.725338
2.2046502,251,100.72536
1.1937331,251,100.72538
2.448129,251,100.725403
1.0559168,251,106.308288
1.7687664,251,106.308444
3.9847612,251,106.308464
-0.114218526,251,106.308479
1.8615676,251,106.308493
-1.1202265,251,106.30851
1.7683963,251,106.308524
1.8513453,251,106.308538
1.0838795,251,106.308552
-1.8427674,251,106.308565
4.535832,251,106.308581
1.0335757,251,106.308595
4.3528614,251,106.308609
-0.61225444,251,106.308622
3.621944,251,106.308635
0.47285223,251,106.308649
-0.8932458,251,112.288582
0.6837344,251,112.288709
0.8913496,251,112.288743
1.3576651,251,112.288771
-0.48143727,251,112.288796
0.8281364,251,112.288948
2.1060734,251,112.288981
-1.1749331,251,112.289007
3.0433924,251,112.289036
3.1155746,251,112.289063
2.4865737,251,112.289087
2.8844445,251,112.289113
-0.94313085,251,112.289139
-0.7039957,251,112.289165
1.1508236,251,112.289192
-0.72985643,251,112.289217
