#{"t_start": 1753121297.028607, "env_id": null}
r,l,t
4.3386984,501,1.182151
1.8375349,501,2.375665
5.241182,501,3.544178
3.5289516,501,4.7193
5.945702,501,5.8799
5.465411,501,7.018145
5.3101873,501,8.190379
4.4017625,501,9.370151
4.39808,501,22.416845
3.366233,501,23.482486
4.361084,501,24.545276
4.6985765,501,25.615835
3.689475,501,26.68554
4.841246,501,27.747997
1.3157699,501,28.794731
1.1907812,501,29.874654
0.0950194,501,42.729644
3.8918495,501,43.835453
6.467251,501,44.941203
4.002379,501,46.056074
2.8863165,501,47.164247
1.4041207,501,48.253524
2.85867,501,49.359029
0.079728134,501,50.472394
3.3741894,501,63.234306
4.416945,501,64.325874
5.277586,501,65.42654
3.5403905,501,66.505738
5.45519,501,67.573085
6.606429,501,68.661184
2.5948715,501,69.758443
0.16299255,501,70.814507
5.709553,501,83.655963
4.606199,501,84.759916
5.028696,501,85.83955
3.4587066,501,86.925626
2.8412488,501,88.066305
5.4644637,501,89.15115
3.1688588,501,90.244508
4.5220394,501,91.335439
5.951823,501,104.030341
3.2673957,501,105.108287
5.437884,501,106.202891
-2.5979817,501,107.327757
4.2164006,501,108.426395
4.4997234,501,109.523857
5.066735,501,110.599077
4.1262727,501,111.658842
5.5777564,501,112.735203
1.6796874,501,125.483688
4.554941,501,126.571823
6.541272,501,127.639938
2.8925126,501,128.740571
0.5421915,501,129.86598
4.4752817,501,130.951981
2.9453886,501,132.048482
5.3901186,501,133.11496
3.9248333,501,145.787282
6.1418567,501,146.869046
4.74328,501,147.952667
3.5400374,501,149.048187
3.6643226,501,150.134468
1.4636356,501,151.189871
2.4175675,501,152.23467
4.045043,501,153.322519
3.9092376,501,165.842785
3.8943934,501,166.909809
4.289178,501,167.971385
2.1884155,501,169.042703
6.337737,501,170.107722
2.3783107,501,171.168722
4.765558,501,172.247087
5.0233107,501,173.32984
3.9186096,501,185.797242
5.9476037,501,186.870196
4.3424926,501,187.952807
1.4206462,501,189.032976
-2.6394506,501,190.183138
3.3700304,501,191.243797
2.519231,501,192.336356
5.122493,501,193.402477
4.596211,501,205.951508
5.8998795,501,207.01483
0.85680604,501,208.101401
3.7351449,501,209.159414
4.8701286,501,210.233133
0.55175,501,211.29161
4.491805,501,212.376037
4.802037,501,213.448386
5.153014,501,225.960878
5.187647,501,227.022936
3.8947282,501,228.146752
5.234738,501,229.231565
4.865573,501,230.30154
5.796724,501,231.366804
5.1257715,501,232.428103
5.865318,501,233.491102
5.381363,501,234.560476
4.9450617,501,247.067527
3.1657019,501,248.172625
1.58237,501,249.271073
6.0649967,501,250.336906
3.9511635,501,251.393773
5.1709914,501,252.484698
5.382777,501,253.552802
4.2948885,501,254.63482
