#{"t_start": 1753122639.0677202, "env_id": null}
r,l,t
4.8587394,501,1.092975
5.811106,501,2.17971
2.7691498,501,3.258163
4.608834,501,4.352555
0.24651854,501,5.427004
1.1865691,501,6.537473
3.452897,501,7.626244
1.871853,501,8.71478
4.421015,501,21.944401
-5.1883917,501,23.276927
5.060374,501,24.373679
3.7176683,501,25.474811
4.234837,501,26.573987
5.744686,501,27.663469
-7.2317657,501,28.979038
5.467722,501,30.069774
3.2089598,501,43.376059
3.614316,501,44.470317
0.30537564,501,45.566264
4.04759,501,46.653622
-2.1184003,501,47.934883
3.036064,501,49.01266
6.486171,501,50.08633
4.459593,501,51.180713
1.4753436,501,64.343522
1.2845136,501,65.430814
2.1865075,501,66.538227
4.6997204,501,67.619037
2.675706,501,68.697257
1.7279397,501,69.78491
1.1295139,501,70.961084
4.145332,501,72.04633
4.880445,501,85.365952
4.921754,501,86.461203
5.891852,501,87.554459
5.623965,501,88.650241
-2.539681,501,89.751544
1.06317,501,90.851691
4.7719164,501,91.934376
5.1856356,501,93.034837
3.7652688,501,106.38034
5.7281985,501,107.47322
2.5001323,501,108.564856
-1.1542137,501,109.722093
4.7045007,501,110.812845
5.890714,501,111.892379
5.7927713,501,112.975313
4.8147244,501,114.074461
-2.0769083,501,115.179238
4.060911,501,128.442949
2.8597083,501,129.553737
5.5055127,501,130.644359
5.5304556,501,131.729395
5.1609054,501,132.836237
0.3405977,501,133.915191
2.9196935,501,135.023474
1.378509,501,136.136525
-3.1866586,501,149.596631
1.6339303,501,150.686486
5.0888324,501,151.773513
3.8368404,501,152.893565
4.1572666,501,153.962773
0.98571736,501,155.064551
4.5612793,501,156.153101
6.0287237,501,157.236363
2.7306094,501,170.549004
5.710834,501,171.645736
-3.468676,501,172.751995
5.6616335,501,173.81715
3.937738,501,174.918913
2.8752997,501,176.009006
5.02162,501,177.076687
3.2354202,501,178.138838
-4.8592424,501,191.383944
4.2497416,501,192.464435
3.72674,501,193.541955
1.3434309,501,194.61661
-1.7816776,501,195.730566
2.2552876,501,196.843917
3.7139473,501,197.938154
3.9127564,501,199.011075
6.160326,501,212.269196
-3.5302675,501,213.372065
-2.6346877,501,214.471184
1.7467202,501,215.564392
4.6415405,501,216.638565
0.615765,501,217.771198
-1.7267946,501,218.926875
-0.39139974,501,220.077001
6.1613917,501,233.316463
3.9549255,501,234.394601
-1.9183892,501,235.492437
2.6007805,501,236.579113
6.592868,501,237.657881
5.0175085,501,238.741534
-7.3840814,501,240.053776
4.4865932,501,241.139647
6.341474,501,242.220846
3.4159746,501,255.314965
5.1648364,501,256.401199
1.417402,501,257.48658
5.234191,501,258.560779
-0.3546977,501,259.646251
3.3151648,501,260.736197
-0.92918676,501,261.860414
3.5308952,501,262.941248
