#{"t_start": 1751308085.9942954, "env_id": null}
r,l,t
-1.3889685,251,4.473922
-0.25793356,251,4.474121
-0.76100653,251,4.474159
0.23723304,251,4.474185
-0.71068317,251,4.474211
0.56220806,251,4.474236
-1.2074631,251,4.47426
-0.82683617,251,4.474285
-0.022732224,251,4.474318
0.52162397,251,4.474343
0.24510346,251,4.47437
0.5334876,251,4.474393
0.61581874,251,4.474418
-0.28841662,251,4.474444
0.34020987,251,4.474473
0.37321523,251,4.474499
1.1691229,251,6.688988
0.9805962,251,6.689198
0.43925375,251,6.689217
-0.32392496,251,6.689242
-1.0140218,251,6.689259
0.9668644,251,6.68928
-1.2020652,251,6.689294
0.95725745,251,6.689308
1.5689288,251,6.689327
-0.3569267,251,6.68934
0.6127025,251,6.689355
0.2537782,251,6.689369
0.15435019,251,6.689382
-1.2845118,251,6.689396
2.5446732,251,6.689409
1.6926286,251,6.689423
0.587286,251,10.679954
1.0778717,251,10.680108
-1.230447,251,10.680142
2.3957918,251,10.680168
1.6170112,251,10.680192
-0.030834459,251,10.680217
-0.6083557,251,10.680244
-0.33615783,251,10.680269
-1.0144726,251,10.680294
0.11445285,251,10.68032
0.65739506,251,10.680346
-1.53021,251,10.68039
-0.6441528,251,10.680416
0.67294514,251,10.680438
-0.9284054,251,10.680457
-0.45648998,251,10.680478
0.621168,251,14.587972
0.1431213,251,14.588484
-0.1571471,251,14.588522
-0.8544683,251,14.588546
-0.13933076,251,14.588568
0.7100835,251,14.588589
-0.38232762,251,14.588609
0.35349295,251,14.58863
1.5977077,251,14.588663
0.6220085,251,14.588685
1.1884437,251,14.588705
-1.1738048,251,14.588727
-0.051169008,251,14.588747
0.36790603,251,14.588767
-0.3718502,251,14.588789
0.47702932,251,14.588809
1.5121166,251,18.792425
-0.3404151,251,18.792902
-0.57429796,251,18.792949
0.37986395,251,18.792981
1.146337,251,18.793004
-0.21388555,251,18.793025
-0.40650615,251,18.793047
-0.10671173,251,18.793068
0.88145804,251,18.793097
0.11096534,251,18.793118
0.11017014,251,18.793143
0.543406,251,18.793161
0.90601003,251,18.793184
-0.305373,251,18.793204
0.053930465,251,18.793226
-0.7429393,251,18.793246
0.33641183,251,22.792842
0.17527306,251,22.793053
-0.51805675,251,22.793081
-1.89471,251,22.793103
0.018794663,251,22.793123
1.5985262,251,22.793145
-0.08172785,251,22.793169
3.3765042,251,22.79319
-0.27438372,251,22.793213
0.2548761,251,22.793241
0.5012029,251,22.79326
0.28108144,251,22.79328
0.35563886,251,22.793299
-0.14359342,251,22.793319
0.9262424,251,22.793338
1.0938886,251,22.793358
-0.36415434,251,26.275956
-0.52371866,251,26.276194
-0.92256874,251,26.276235
0.39385447,251,26.276268
-0.34251776,251,26.2763
-1.064145,251,26.276332
-0.41664746,251,26.276398
-1.3543423,251,26.276428
-0.5664427,251,26.276467
-0.14299877,251,26.276495
2.7893386,251,26.276529
1.5329857,251,26.276557
-0.61786515,251,26.276587
1.6182534,251,26.276618
0.6633914,251,26.276646
1.6501678,251,26.276676
-0.77944815,251,29.48387
-0.07953844,251,29.484261
0.84852993,251,29.484283
-1.4787979,251,29.484299
-0.30337274,251,29.484315
0.39909077,251,29.484332
0.18604732,251,29.484347
0.9849765,251,29.484365
-0.25638527,251,29.484383
0.01877733,251,29.484396
1.4180506,251,29.484411
1.193227,251,29.484426
-0.5364325,251,29.484445
0.04473667,251,29.484458
-2.1095672,251,29.484472
1.3246092,251,29.484484
-1.0266721,251,32.127576
-0.47568956,251,32.127792
0.7229502,251,32.127828
-0.759906,251,32.127857
0.629649,251,32.127884
0.84395933,251,32.12791
-1.1429882,251,32.127959
0.054596968,251,32.127988
-0.7951887,251,32.128015
-0.32961047,251,32.12804
0.8914328,251,32.128066
1.4669383,251,32.128091
-1.5732468,251,32.128116
-0.31348068,251,32.128143
1.307925,251,32.128168
-0.056557972,251,32.128193
-1.127198,251,35.324055
-1.3165282,251,35.324244
0.9665058,251,35.32427
-0.60988545,251,35.324294
0.4945622,251,35.324319
0.51645225,251,35.324342
1.3309212,251,35.324362
0.50146824,251,35.324383
2.2256575,251,35.324406
0.8401473,251,35.324427
-0.5130703,251,35.324449
0.7016016,251,35.324469
-1.4208109,251,35.324492
0.3066704,251,35.324516
-1.3412333,251,35.324537
-0.3720475,251,35.324577
0.4209358,251,38.375672
0.29765576,251,38.375867
1.1013924,251,38.375888
1.549361,251,38.375906
-1.4383115,251,38.375921
0.033326183,251,38.375959
-0.08484527,251,38.375974
-0.09285493,251,38.37599
-1.3900989,251,38.376011
1.410717,251,38.376027
-0.47769693,251,38.376042
0.72835517,251,38.376058
0.15782407,251,38.376073
0.2829384,251,38.376087
1.2440795,251,38.376104
0.098788366,251,38.376118
0.81959605,251,41.062001
-0.39590147,251,41.062201
-1.6818931,251,41.062227
1.2127464,251,41.062243
1.4687735,251,41.062259
1.2644628,251,41.062274
1.8747896,251,41.062289
0.6020466,251,41.062303
0.052958466,251,41.062323
-0.6643375,251,41.062338
0.40836605,251,41.062355
1.6164345,251,41.062371
2.5543737,251,41.062388
1.0179671,251,41.062402
0.54087645,251,41.062418
-0.163139,251,41.062448
-0.2315834,251,44.228518
0.057683263,251,44.228831
-0.5847715,251,44.228865
-0.08594232,251,44.228888
-0.075146906,251,44.228911
0.07835312,251,44.228933
0.28299588,251,44.228956
-0.015621963,251,44.228978
0.025933748,251,44.229002
-0.71494687,251,44.229023
0.31158796,251,44.229046
0.07800295,251,44.229066
-1.4366708,251,44.229089
0.18623328,251,44.229109
0.6232852,251,44.229132
0.007779141,251,44.229154
-0.2804469,251,47.609806
0.17364606,251,47.609977
0.74621683,251,47.609997
1.097245,251,47.610013
0.8468748,251,47.610028
0.2931988,251,47.610042
0.34650654,251,47.610056
0.23908852,251,47.610072
-0.07577511,251,47.61009
0.36246854,251,47.610106
-0.14676602,251,47.610122
-0.1730067,251,47.610136
-0.10226777,251,47.610151
0.8643233,251,47.610163
-1.2300329,251,47.610178
0.3324231,251,47.610193
-0.3046596,251,50.601959
-0.59255856,251,50.602172
-0.12677114,251,50.602207
1.0184134,251,50.602233
0.6456996,251,50.60226
0.27344292,251,50.602288
0.13053885,251,50.602315
0.10946932,251,50.602344
0.7720499,251,50.602395
0.3439447,251,50.602423
0.03999842,251,50.602449
-0.032360863,251,50.602476
0.62164474,251,50.602501
0.30570403,251,50.602527
-0.6921665,251,50.602552
1.6574447,251,50.602581
0.29686275,251,54.218898
-0.7584227,251,54.219155
0.3710696,251,54.219188
-1.3506593,251,54.219213
0.1944426,251,54.219236
0.10851022,251,54.219262
1.040927,251,54.219286
-0.09227327,251,54.219312
0.80502653,251,54.219342
2.293297,251,54.219369
-0.5557719,251,54.219395
-0.5484394,251,54.219422
0.8557029,251,54.219445
-0.5437648,251,54.219462
-0.6290766,251,54.219478
1.3090314,251,54.219497
0.1435584,251,73.298981
-1.0329281,251,73.299215
0.016981166,251,73.299247
0.6144754,251,73.299267
1.2877922,251,73.299286
-1.1101288,251,73.299304
0.4765137,251,73.29932
0.5053873,251,73.299338
1.0541729,251,73.299357
1.5644492,251,73.299376
1.3563948,251,73.299399
-0.067460924,251,73.299418
-0.3086418,251,73.299439
0.500463,251,73.299459
0.66736853,251,73.299479
-0.044185456,251,73.299499
-0.88205236,251,77.007999
0.52546024,251,77.008371
-0.95042443,251,77.008392
0.30468762,251,77.008407
-0.22220175,251,77.008429
-0.14300135,251,77.008443
0.3971187,251,77.008457
0.58603185,251,77.008486
-0.6286215,251,77.0085
1.246896,251,77.008514
-0.38279656,251,77.008527
-0.040516652,251,77.008542
-0.79223925,251,77.008556
0.88450086,251,77.008572
1.8082281,251,77.008585
0.50705725,251,77.008598
0.5621006,251,80.56441
1.8769248,251,80.564542
0.7430695,251,80.564578
-1.2563242,251,80.564606
0.70497996,251,80.564635
-0.970802,251,80.564662
0.40118417,251,80.564688
0.21869615,251,80.564717
-0.14418435,251,80.564742
1.2072775,251,80.564769
1.4925821,251,80.564798
0.22268991,251,80.564826
0.2987653,251,80.564851
-1.1814194,251,80.564878
0.4724108,251,80.564903
-0.39517376,251,80.56493
0.9158319,251,83.420124
0.51260495,251,83.420265
1.1373786,251,83.420294
0.71524596,251,83.420315
0.51500505,251,83.420336
-0.52463627,251,83.420356
-0.9573844,251,83.420376
-0.3221044,251,83.420397
-0.01739037,251,83.420417
2.3451684,251,83.420438
0.50512743,251,83.42046
0.79752207,251,83.42048
0.18920101,251,83.420501
-0.13486522,251,83.420548
-0.36523664,251,83.420568
0.24459082,251,83.42059
0.42796388,251,86.466698
0.081758946,251,86.466913
0.8950709,251,86.466947
-0.16801822,251,86.466975
-0.27122524,251,86.467
0.5439715,251,86.467025
