Logging to autocalc_pick_and_place/autocalc_curriculum_1
/home/kpatherya3/anaconda3/envs/causal_env/lib/python3.7/site-packages/stable_baselines3/common/callbacks.py:337: UserWarning: Training and eval env are not of the same type<stable_baselines3.common.vec_env.vec_monitor.VecMonitor object at 0x7f13d65dd810> != <stable_baselines3.common.vec_env.dummy_vec_env.DummyVecEnv object at 0x7f13d8ddf310>
  warnings.warn("Training and eval env are not of the same type" f"{self.training_env} != {self.eval_env}")
----------------------------------
| rollout/           |           |
|    ep_rew_mean          | 1.8450627  |
| time/                   |            |
|    fps                  | 535        |
|    iterations           | 70         |
|    time_elapsed         | 534        |
|    total_timesteps      | 286720     |
| train/                  |            |
|    approx_kl            | 0.02652609 |
|    clip_fraction        | 0.273      |
|    clip_range           | 0.2        |
|    entropy_loss         | -21        |
|    explained_variance   | 0.931      |
|    learning_rate        | 0.00025    |
|    loss                 | -0.487     |
|    n_updates            | 2190       |
|    policy_gradient_loss | -0.0426    |
|    std                  | 2.54       |
|    value_loss           | 0.00526    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8436011   |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 71          |
|    time_elapsed         | 542         |
|    total_timesteps      | 290816      |
| train/                  |             |
|    approx_kl            | 0.027280223 |
|    clip_fraction        | 0.303       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.1       |
|    explained_variance   | 0.915       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.481      |
|    n_updates            | 2205        |
|    policy_gradient_loss | -0.037      |
|    std                  | 2.55        |
|    value_loss           | 0.00656     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8515707   |
| time/                   |             |
|    fps                  | 536         |
|    iterations           | 72          |
|    time_elapsed         | 549         |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.030278627 |
|    clip_fraction        | 0.292       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.1       |
|    explained_variance   | 0.914       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.483      |
|    n_updates            | 2220        |
|    policy_gradient_loss | -0.0433     |
|    std                  | 2.56        |
|    value_loss           | 0.00614     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8558297   |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 73          |
|    time_elapsed         | 557         |
|    total_timesteps      | 299008      |
| train/                  |             |
|    approx_kl            | 0.027041476 |
|    clip_fraction        | 0.287       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.2       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.48       |
|    n_updates            | 2235        |
|    policy_gradient_loss | -0.0448     |
|    std                  | 2.57        |
|    value_loss           | 0.00536     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8259108   |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 74          |
|    time_elapsed         | 565         |
|    total_timesteps      | 303104      |
| train/                  |             |
|    approx_kl            | 0.026647056 |
|    clip_fraction        | 0.292       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.2       |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.477      |
|    n_updates            | 2250        |
|    policy_gradient_loss | -0.0422     |
|    std                  | 2.59        |
|    value_loss           | 0.00605     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 251        |
|    ep_rew_mean          | 1.8194352  |
| time/                   |            |
|    fps                  | 536        |
|    iterations           | 75         |
|    time_elapsed         | 572        |
|    total_timesteps      | 307200     |
| train/                  |            |
|    approx_kl            | 0.02685362 |
|    clip_fraction        | 0.308      |
|    clip_range           | 0.2        |
|    entropy_loss         | -21.3      |
|    explained_variance   | 0.928      |
|    learning_rate        | 0.00025    |
|    loss                 | -0.498     |
|    n_updates            | 2265       |
|    policy_gradient_loss | -0.0461    |
|    std                  | 2.61       |
|    value_loss           | 0.00609    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8184192   |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 76          |
|    time_elapsed         | 581         |
|    total_timesteps      | 311296      |
| train/                  |             |
|    approx_kl            | 0.028608415 |
|    clip_fraction        | 0.299       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.3       |
|    explained_variance   | 0.916       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.485      |
|    n_updates            | 2280        |
|    policy_gradient_loss | -0.0436     |
|    std                  | 2.62        |
|    value_loss           | 0.00635     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8317832   |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 77          |
|    time_elapsed         | 588         |
|    total_timesteps      | 315392      |
| train/                  |             |
|    approx_kl            | 0.025351554 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.4       |
|    explained_variance   | 0.93        |
|    learning_rate        | 0.00025     |
|    loss                 | -0.473      |
|    n_updates            | 2295        |
|    policy_gradient_loss | -0.0386     |
|    std                  | 2.63        |
|    value_loss           | 0.00578     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8638582   |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 78          |
|    time_elapsed         | 596         |
|    total_timesteps      | 319488      |
| train/                  |             |
|    approx_kl            | 0.023504898 |
|    clip_fraction        | 0.26        |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.4       |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.5        |
|    n_updates            | 2310        |
|    policy_gradient_loss | -0.0443     |
|    std                  | 2.65        |
|    value_loss           | 0.00466     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 251        |
|    ep_rew_mean          | 1.865959   |
| time/                   |            |
|    fps                  | 536        |
|    iterations           | 79         |
|    time_elapsed         | 603        |
|    total_timesteps      | 323584     |
| train/                  |            |
|    approx_kl            | 0.02477185 |
|    clip_fraction        | 0.261      |
|    clip_range           | 0.2        |
|    entropy_loss         | -21.4      |
|    explained_variance   | 0.947      |
|    learning_rate        | 0.00025    |
|    loss                 | -0.493     |
|    n_updates            | 2325       |
|    policy_gradient_loss | -0.0456    |
|    std                  | 2.65       |
|    value_loss           | 0.00417    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8618913   |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 80          |
|    time_elapsed         | 611         |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.025132569 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.5       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.481      |
|    n_updates            | 2340        |
|    policy_gradient_loss | -0.0422     |
|    std                  | 2.67        |
|    value_loss           | 0.00481     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8700007   |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 81          |
|    time_elapsed         | 619         |
|    total_timesteps      | 331776      |
| train/                  |             |
|    approx_kl            | 0.026997149 |
|    clip_fraction        | 0.319       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.5       |
|    explained_variance   | 0.888       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.479      |
|    n_updates            | 2355        |
|    policy_gradient_loss | -0.0369     |
|    std                  | 2.68        |
|    value_loss           | 0.00902     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8401918   |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 82          |
|    time_elapsed         | 626         |
|    total_timesteps      | 335872      |
| train/                  |             |
|    approx_kl            | 0.025464628 |
|    clip_fraction        | 0.289       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.6       |
|    explained_variance   | 0.913       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.492      |
|    n_updates            | 2370        |
|    policy_gradient_loss | -0.0457     |
|    std                  | 2.7         |
|    value_loss           | 0.00674     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8239169   |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 83          |
|    time_elapsed         | 634         |
|    total_timesteps      | 339968      |
| train/                  |             |
|    approx_kl            | 0.027338732 |
|    clip_fraction        | 0.287       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.6       |
|    explained_variance   | 0.882       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.487      |
|    n_updates            | 2385        |
|    policy_gradient_loss | -0.0386     |
|    std                  | 2.71        |
|    value_loss           | 0.00739     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.7892321   |
| time/                   |             |
|    fps                  | 534         |
|    iterations           | 84          |
|    time_elapsed         | 643         |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.025752254 |
|    clip_fraction        | 0.273       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.7       |
|    explained_variance   | 0.915       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.484      |
|    n_updates            | 2400        |
|    policy_gradient_loss | -0.0408     |
|    std                  | 2.74        |
|    value_loss           | 0.00688     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.7813315   |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 85          |
|    time_elapsed         | 650         |
|    total_timesteps      | 348160      |
| train/                  |             |
|    approx_kl            | 0.028253805 |
|    clip_fraction        | 0.29        |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.8       |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.484      |
|    n_updates            | 2415        |
|    policy_gradient_loss | -0.0426     |
|    std                  | 2.75        |
|    value_loss           | 0.00707     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.776669    |
| time/                   |             |
|    fps                  | 536         |
|    iterations           | 86          |
|    time_elapsed         | 657         |
|    total_timesteps      | 352256      |
| train/                  |             |
|    approx_kl            | 0.025319869 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.8       |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.487      |
|    n_updates            | 2430        |
|    policy_gradient_loss | -0.0405     |
|    std                  | 2.75        |
|    value_loss           | 0.00601     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.7801341   |
| time/                   |             |
|    fps                  | 537         |
|    iterations           | 87          |
|    time_elapsed         | 663         |
|    total_timesteps      | 356352      |
| train/                  |             |
|    approx_kl            | 0.024821699 |
|    clip_fraction        | 0.273       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.8       |
|    explained_variance   | 0.943       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.502      |
|    n_updates            | 2445        |
|    policy_gradient_loss | -0.0458     |
|    std                  | 2.77        |
|    value_loss           | 0.00505     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8041406   |
| time/                   |             |
|    fps                  | 538         |
|    iterations           | 88          |
|    time_elapsed         | 669         |
|    total_timesteps      | 360448      |
| train/                  |             |
|    approx_kl            | 0.023818513 |
|    clip_fraction        | 0.295       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.9       |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.493      |
|    n_updates            | 2460        |
|    policy_gradient_loss | -0.0417     |
|    std                  | 2.79        |
|    value_loss           | 0.00712     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8338124   |
| time/                   |             |
|    fps                  | 538         |
|    iterations           | 89          |
|    time_elapsed         | 676         |
|    total_timesteps      | 364544      |
| train/                  |             |
|    approx_kl            | 0.025750015 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.9       |
|    explained_variance   | 0.927       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.493      |
|    n_updates            | 2475        |
|    policy_gradient_loss | -0.0441     |
|    std                  | 2.79        |
|    value_loss           | 0.00566     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8582115   |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 90          |
|    time_elapsed         | 683         |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.026787259 |
|    clip_fraction        | 0.298       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22         |
|    explained_variance   | 0.931       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.499      |
|    n_updates            | 2490        |
|    policy_gradient_loss | -0.0426     |
|    std                  | 2.81        |
|    value_loss           | 0.0058      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8701466   |
| time/                   |             |
|    fps                  | 540         |
|    iterations           | 91          |
|    time_elapsed         | 689         |
|    total_timesteps      | 372736      |
| train/                  |             |
|    approx_kl            | 0.023699585 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22         |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.498      |
|    n_updates            | 2505        |
|    policy_gradient_loss | -0.0406     |
|    std                  | 2.83        |
|    value_loss           | 0.00517     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8762672   |
| time/                   |             |
|    fps                  | 541         |
|    iterations           | 92          |
|    time_elapsed         | 696         |
|    total_timesteps      | 376832      |
| train/                  |             |
|    approx_kl            | 0.025102671 |
|    clip_fraction        | 0.297       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.1       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.506      |
|    n_updates            | 2520        |
|    policy_gradient_loss | -0.042      |
|    std                  | 2.85        |
|    value_loss           | 0.00535     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.864744    |
| time/                   |             |
|    fps                  | 541         |
|    iterations           | 93          |
|    time_elapsed         | 703         |
|    total_timesteps      | 380928      |
| train/                  |             |
|    approx_kl            | 0.024299014 |
|    clip_fraction        | 0.295       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.1       |
|    explained_variance   | 0.928       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.508      |
|    n_updates            | 2535        |
|    policy_gradient_loss | -0.04       |
|    std                  | 2.87        |
|    value_loss           | 0.00567     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8752898   |
| time/                   |             |
|    fps                  | 542         |
|    iterations           | 94          |
|    time_elapsed         | 709         |
|    total_timesteps      | 385024      |
| train/                  |             |
|    approx_kl            | 0.025115132 |
|    clip_fraction        | 0.275       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.2       |
|    explained_variance   | 0.916       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.501      |
|    n_updates            | 2550        |
|    policy_gradient_loss | -0.0403     |
|    std                  | 2.88        |
|    value_loss           | 0.00652     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8768474   |
| time/                   |             |
|    fps                  | 543         |
|    iterations           | 95          |
|    time_elapsed         | 716         |
|    total_timesteps      | 389120      |
| train/                  |             |
|    approx_kl            | 0.023499742 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.2       |
|    explained_variance   | 0.952       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.489      |
|    n_updates            | 2565        |
|    policy_gradient_loss | -0.0366     |
|    std                  | 2.89        |
|    value_loss           | 0.00404     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8797559   |
| time/                   |             |
|    fps                  | 544         |
|    iterations           | 96          |
|    time_elapsed         | 722         |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.026718304 |
|    clip_fraction        | 0.289       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.2       |
|    explained_variance   | 0.946       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.504      |
|    n_updates            | 2580        |
|    policy_gradient_loss | -0.0446     |
|    std                  | 2.9         |
|    value_loss           | 0.00425     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8642062   |
| time/                   |             |
|    fps                  | 544         |
|    iterations           | 97          |
|    time_elapsed         | 729         |
|    total_timesteps      | 397312      |
| train/                  |             |
|    approx_kl            | 0.026259448 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.3       |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.506      |
|    n_updates            | 2595        |
|    policy_gradient_loss | -0.04       |
|    std                  | 2.91        |
|    value_loss           | 0.00524     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.849338    |
| time/                   |             |
|    fps                  | 545         |
|    iterations           | 98          |
|    time_elapsed         | 735         |
|    total_timesteps      | 401408      |
| train/                  |             |
|    approx_kl            | 0.025532473 |
|    clip_fraction        | 0.269       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.3       |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.5        |
|    n_updates            | 2610        |
|    policy_gradient_loss | -0.0395     |
|    std                  | 2.92        |
|    value_loss           | 0.00494     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8597678   |
| time/                   |             |
|    fps                  | 546         |
|    iterations           | 99          |
|    time_elapsed         | 741         |
|    total_timesteps      | 405504      |
| train/                  |             |
|    approx_kl            | 0.025941096 |
|    clip_fraction        | 0.273       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.3       |
|    explained_variance   | 0.93        |
|    learning_rate        | 0.00025     |
|    loss                 | -0.5        |
|    n_updates            | 2625        |
|    policy_gradient_loss | -0.0417     |
|    std                  | 2.94        |
|    value_loss           | 0.00582     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8527066   |
| time/                   |             |
|    fps                  | 548         |
|    iterations           | 100         |
|    time_elapsed         | 746         |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.020899069 |
|    clip_fraction        | 0.273       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.4       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.506      |
|    n_updates            | 2640        |
|    policy_gradient_loss | -0.0389     |
|    std                  | 2.95        |
|    value_loss           | 0.00559     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8266883   |
| time/                   |             |
|    fps                  | 549         |
|    iterations           | 101         |
|    time_elapsed         | 752         |
|    total_timesteps      | 413696      |
| train/                  |             |
|    approx_kl            | 0.027081463 |
|    clip_fraction        | 0.288       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.4       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.51       |
|    n_updates            | 2655        |
|    policy_gradient_loss | -0.0393     |
|    std                  | 2.96        |
|    value_loss           | 0.00542     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8110396   |
| time/                   |             |
|    fps                  | 550         |
|    iterations           | 102         |
|    time_elapsed         | 759         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.027773315 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.5       |
|    explained_variance   | 0.939       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.51       |
|    n_updates            | 2670        |
|    policy_gradient_loss | -0.0427     |
|    std                  | 2.98        |
|    value_loss           | 0.00733     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.812886    |
| time/                   |             |
|    fps                  | 550         |
|    iterations           | 103         |
|    time_elapsed         | 766         |
|    total_timesteps      | 421888      |
| train/                  |             |
|    approx_kl            | 0.023822473 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.5       |
|    explained_variance   | 0.931       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.515      |
|    n_updates            | 2685        |
|    policy_gradient_loss | -0.0411     |
|    std                  | 2.99        |
|    value_loss           | 0.00763     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8155223   |
| time/                   |             |
|    fps                  | 551         |
|    iterations           | 104         |
|    time_elapsed         | 772         |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.025117524 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.5       |
|    explained_variance   | 0.929       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.51       |
|    n_updates            | 2700        |
|    policy_gradient_loss | -0.0441     |
|    std                  | 3           |
|    value_loss           | 0.00591     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8096706   |
| time/                   |             |
|    fps                  | 552         |
|    iterations           | 105         |
|    time_elapsed         | 778         |
|    total_timesteps      | 430080      |
| train/                  |             |
|    approx_kl            | 0.023503628 |
|    clip_fraction        | 0.273       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.6       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.00025     |
|    loss                 | -0.511      |
|    n_updates            | 2715        |
|    policy_gradient_loss | -0.0404     |
|    std                  | 3.01        |
|    value_loss           | 0.00455     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 251        |
|    ep_rew_mean          | 1.833573   |
| time/                   |            |
|    fps                  | 553        |
|    iterations           | 106        |
|    time_elapsed         | 784        |
|    total_timesteps      | 434176     |
| train/                  |            |
|    approx_kl            | 0.02601173 |
|    clip_fraction        | 0.29       |
|    clip_range           | 0.2        |
|    entropy_loss         | -22.6      |
|    explained_variance   | 0.895      |
|    learning_rate        | 0.00025    |
|    loss                 | -0.519     |
|    n_updates            | 2730       |
|    policy_gradient_loss | -0.0408    |
|    std                  | 3.03       |
|    value_loss           | 0.00768    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8304029   |
| time/                   |             |
|    fps                  | 553         |
|    iterations           | 107         |
|    time_elapsed         | 791         |
|    total_timesteps      | 438272      |
| train/                  |             |
|    approx_kl            | 0.028134072 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.7       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.00025     |
|    loss                 | -0.512      |
|    n_updates            | 2745        |
|    policy_gradient_loss | -0.0424     |
|    std                  | 3.04        |
|    value_loss           | 0.00449     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8393888   |
| time/                   |             |
|    fps                  | 554         |
|    iterations           | 108         |
|    time_elapsed         | 797         |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.025577962 |
|    clip_fraction        | 0.299       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.7       |
|    explained_variance   | 0.888       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.519      |
|    n_updates            | 2760        |
|    policy_gradient_loss | -0.0403     |
|    std                  | 3.05        |
|    value_loss           | 0.00917     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8598127   |
| time/                   |             |
|    fps                  | 555         |
|    iterations           | 109         |
|    time_elapsed         | 803         |
|    total_timesteps      | 446464      |
| train/                  |             |
|    approx_kl            | 0.029889397 |
|    clip_fraction        | 0.297       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.7       |
|    explained_variance   | 0.928       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.511      |
|    n_updates            | 2775        |
|    policy_gradient_loss | -0.0413     |
|    std                  | 3.06        |
|    value_loss           | 0.00569     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8470322   |
| time/                   |             |
|    fps                  | 556         |
|    iterations           | 110         |
|    time_elapsed         | 809         |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.021909362 |
|    clip_fraction        | 0.269       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.8       |
|    explained_variance   | 0.946       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.515      |
|    n_updates            | 2790        |
|    policy_gradient_loss | -0.0398     |
|    std                  | 3.09        |
|    value_loss           | 0.00425     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8502381   |
| time/                   |             |
|    fps                  | 557         |
|    iterations           | 111         |
|    time_elapsed         | 814         |
|    total_timesteps      | 454656      |
| train/                  |             |
|    approx_kl            | 0.025090951 |
|    clip_fraction        | 0.283       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.8       |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.519      |
|    n_updates            | 2805        |
|    policy_gradient_loss | -0.0393     |
|    std                  | 3.11        |
|    value_loss           | 0.00523     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.832162    |
| time/                   |             |
|    fps                  | 559         |
|    iterations           | 112         |
|    time_elapsed         | 820         |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.024603866 |
|    clip_fraction        | 0.298       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.9       |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.519      |
|    n_updates            | 2820        |
|    policy_gradient_loss | -0.0375     |
|    std                  | 3.12        |
|    value_loss           | 0.00665     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8332437   |
| time/                   |             |
|    fps                  | 560         |
|    iterations           | 113         |
|    time_elapsed         | 826         |
|    total_timesteps      | 462848      |
| train/                  |             |
|    approx_kl            | 0.026240261 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -22.9       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.516      |
|    n_updates            | 2835        |
