#{"t_start": 1753122366.5783792, "env_id": null}
r,l,t
3.8271728,501,1.092029
5.507987,501,2.171205
4.1584845,501,3.256845
0.81628156,501,4.347013
4.350615,501,5.430937
2.952699,501,6.512901
0.064118996,501,7.605207
0.29792416,501,8.684912
2.167969,501,21.916696
-1.4022222,501,23.02585
4.997182,501,24.112896
3.8516743,501,25.219718
-1.0734253,501,26.460801
5.28117,501,27.555271
5.578346,501,28.665574
1.0246961,501,29.760624
4.3990235,501,42.866347
3.7403765,501,43.957914
4.0840764,501,45.042534
3.6443174,501,46.127285
-3.5566099,501,47.281068
2.0544615,501,48.375495
2.391559,501,49.462912
-0.7720595,501,50.546253
5.3259845,501,63.670065
1.4132247,501,64.762537
2.255612,501,65.865955
4.4715257,501,66.953668
-0.07842853,501,68.032983
3.8629184,501,69.1278
-3.07897,501,70.295385
0.51091504,501,71.375858
4.1901226,501,84.621057
3.0481305,501,85.693053
3.1778314,501,86.760416
5.574925,501,87.844136
5.0409927,501,88.929217
3.459888,501,90.003278
2.0688534,501,91.090166
5.3871393,501,92.178669
-3.5143979,501,105.462902
4.4951553,501,106.553738
4.6635685,501,107.647709
-2.9279912,501,108.836197
6.386118,501,109.915219
0.40456516,501,110.997388
3.6652107,501,112.073892
6.4481273,501,113.173088
5.234631,501,114.256835
2.964101,501,127.439025
2.1187618,501,128.519451
-0.3406785,501,129.607561
3.7058127,501,130.695803
1.4582981,501,131.78214
2.798657,501,132.866049
4.207006,501,133.973291
5.311618,501,135.056494
4.9705772,501,148.153252
2.464111,501,149.245898
0.3889345,501,150.335727
4.990832,501,151.424071
-1.4093306,501,152.535466
4.814494,501,153.626496
3.7176263,501,154.702877
4.813386,501,155.779618
-0.18038857,501,169.008806
2.8284166,501,170.091189
3.5512128,501,171.168357
2.9499903,501,172.260635
6.4068594,501,173.364972
4.31791,501,174.455218
4.657722,501,175.535183
3.7616758,501,176.634947
4.9576845,501,189.67634
6.4982705,501,190.757445
5.787797,501,191.844005
4.553487,501,192.933651
3.654477,501,194.008925
3.6110344,501,195.099448
3.777166,501,196.184284
1.6402119,501,197.271991
4.855493,501,209.658795
4.697713,501,210.736179
6.101391,501,211.811512
-0.96789616,501,212.941637
4.4445004,501,214.040562
3.5716372,501,215.128107
6.417319,501,216.220995
0.46819484,501,217.290895
3.7568502,501,230.328224
5.629491,501,231.429207
-0.9783433,501,232.561191
1.8680427,501,233.649756
4.669271,501,234.745369
5.2652454,501,235.838151
3.6942816,501,236.928957
0.6698284,501,238.005733
7.0597787,501,239.083513
5.9436955,501,252.277778
6.539885,501,253.361289
6.988639,501,254.447045
-2.51674,501,255.618006
4.996705,501,256.704173
4.989546,501,257.801095
-3.7977843,501,258.94293
-0.7964479,501,260.038793
