#{"t_start": 1753224329.3049374, "env_id": null}
r,l,t
4.960872,501,1.112231
2.7017987,501,2.215653
-0.7530681,501,3.308335
0.37874317,501,4.384733
-0.55109787,501,5.45753
3.291822,202,5.930641
3.5444639,501,7.016247
1.3258173,41,7.154795
2.4195068,171,7.559279
-2.01072,501,8.629519
2.0992303,501,21.547528
3.0209098,501,22.621756
4.281201,501,23.700883
4.6085105,501,24.790665
0.5525868,35,24.916148
0.6960107,501,25.979392
0.6467391,29,26.093186
1.6830362,179,26.511204
-1.2125583,501,27.618002
4.6914244,501,28.70761
0.50824356,30,28.82492
1.5987428,52,28.987357
2.7688427,501,41.864262
0.5271037,40,42.001413
-1.6864398,501,43.066934
0.8331608,80,43.285844
5.2375712,501,44.368535
1.1917305,80,44.588685
1.4543953,47,44.73937
3.3484206,501,45.827736
-4.1428685,501,47.107217
0.12502304,48,47.260707
2.782781,270,47.864927
3.4957936,501,48.93935
2.1299038,349,49.708423
1.3940947,44,49.851506
3.2225993,501,50.94083
2.7702959,501,63.721475
0.65617925,501,64.780262
4.2421937,340,65.529826
-2.227367,501,66.631544
-3.1179686,501,67.745136
-2.2355154,501,68.825742
3.1877306,501,69.914467
4.165989,501,70.988044
-2.2234824,501,83.876406
3.5551953,501,84.958321
5.572047,501,86.041592
0.991208,38,86.17438
-1.0265548,501,87.235875
1.3367583,131,87.566717
1.1581142,34,87.691258
-1.4677043,501,88.855332
0.8328895,35,88.982927
-1.5195752,501,90.066662
-0.47578186,501,91.13672
0.88742745,36,91.263829
1.346254,91,91.507448
3.1973143,501,92.580848
3.4699035,501,105.353628
-0.3602082,43,105.496847
2.826501,220,106.000776
-2.2647307,501,107.114746
3.1276903,501,108.209522
-2.8353724,501,109.27184
1.3349932,92,109.518051
1.4133078,36,109.647381
3.6804454,285,110.293606
2.987448,501,111.390573
-1.0207093,501,112.508423
0.8049809,30,112.623996
2.1768074,221,113.146067
3.0880163,501,125.942727
-1.4079725,501,127.050931
3.6302593,346,127.831146
1.7634562,501,128.900724
3.0013127,501,129.999313
1.3133066,32,130.120077
0.37281632,41,130.258103
0.43492204,31,130.376359
1.6437942,501,131.474023
4.404235,501,132.561181
0.38487494,501,133.668636
0.84501636,34,133.793162
4.4184065,501,146.665318
2.2808723,233,147.202385
4.6229143,501,148.294267
3.2307358,501,149.377501
-0.26688105,501,150.461012
0.46602017,36,150.588966
-4.033241,501,151.682746
-1.4564042,501,152.782977
1.2832669,105,153.057362
-2.01888,501,154.236564
-1.3130398,501,155.318755
1.2192694,501,167.47477
-2.3363435,501,168.558981
-2.7196417,501,169.619752
-0.4067948,501,170.690555
-3.4577136,501,171.789948
2.979824,501,172.861614
-2.6846416,501,173.928136
5.351738,501,175.015345
5.34734,501,187.854459
3.95007,501,188.953043
3.367556,312,189.653609
-0.13550271,36,189.78239
1.0947199,53,189.947658
-2.535148,501,191.001616
-1.4705014,501,192.116403
0.3903024,501,193.210923
1.5151939,94,193.461495
1.6461507,131,193.786117
0.46329293,501,194.893871
4.5982065,501,195.985047
5.3283334,501,208.732575
-0.89626914,501,209.800383
2.0348818,241,210.355841
2.8048017,501,211.450074
0.7464431,38,211.585065
1.2692825,42,211.726295
0.5247549,501,212.842668
1.372673,501,213.920034
0.27550283,501,215.00852
2.8602655,501,216.103736
0.8620217,37,216.236117
-0.5123322,501,229.108639
-2.3687012,501,230.213462
-1.3457283,501,231.329738
0.17742477,501,232.44891
1.126621,501,233.558994
-2.3010545,501,234.683642
4.0516663,501,235.750194
0.34261024,501,236.834293
3.8782203,501,249.676968
4.4407163,501,250.750294
2.914851,501,251.837176
2.6810105,501,252.920554
6.0962987,501,253.996189
3.408011,501,255.087193
3.5319984,501,256.169179
2.0233583,501,257.253076
