#{"t_start": 1750609841.2136254, "env_id": null}
r,l,t
0.0,601,3.026012
0.0,601,16.504712
0.0,601,53.766413
0.0,601,90.185546
0.0,601,126.287496
0.0,601,162.634162
0.0,601,199.677738
0.0,601,236.435743
0.0,601,273.158514
0.0,601,309.072501
0.0,601,345.748106
0.0,601,381.821275
0.0,601,417.948611
0.0,601,454.079346
0.0,601,490.42616
0.0,601,526.274705
0.0,601,562.558722
0.0,601,598.497691
0.0,601,634.668935
0.0,601,670.898256
0.0,601,707.457681
0.0,601,743.924853
0.0,601,780.612584
0.0,601,817.050612
0.0,601,853.609394
0.0,601,890.353156
0.0,601,926.93265
0.0,601,963.576765
0.0,601,1000.484269
0.0,601,1037.11359
0.0,601,1073.688362
0.0,601,1109.957269
0.0,601,1146.342618
0.0,601,1182.879295
0.0,601,1219.210127
0.0,601,1255.597417
0.0,601,1292.291731
0.0,601,1328.490423
0.0,601,1365.02827
0.0,601,1401.191406
0.0,601,1438.249558
0.0,601,1474.457644
0.0,601,1510.761759
0.0,601,1547.055915
0.0,601,1583.304883
0.0,601,1619.404726
0.0,601,1655.785208
0.0,601,1691.79346
0.0,601,1728.154913
0.0,601,1764.660787
0.0,601,1801.20617
0.0,601,1837.536061
0.0,601,1873.660556
0.0,601,1909.846882
0.0,601,1946.019939
0.0,601,1982.131757
0.0,601,2018.269101
0.0,601,2054.545088
0.0,601,2090.511066
0.0,601,2126.794548
0.0,601,2162.71451
0.0,601,2199.326208
0.0,601,2235.83478
0.0,601,2272.123097
0.0,601,2308.117873
0.0,601,2344.308515
0.0,601,2380.404936
0.0,601,2416.233258
0.0,601,2452.566191
0.0,601,2487.928625
0.0,601,2523.769023
0.0,601,2559.887107
0.0,601,2596.106938
0.0,601,2632.058924
0.0,601,2668.324975
0.0,601,2704.539195
0.0,601,2740.663691
0.0,601,2777.001481
0.0,601,2812.716322
0.0,601,2848.766787
0.0,601,2885.156126
0.0,601,2921.311613
0.0,601,2957.423745
0.0,601,2993.282408
0.0,601,3029.797377
0.0,601,3065.618034
0.0,601,3101.786276
0.0,601,3138.143526
0.0,601,3174.260354
0.0,601,3210.103478
0.0,601,3246.786475
0.0,601,3283.480648
0.0,601,3320.044484
0.0,601,3356.63121
0.0,601,3392.853712
0.0,601,3429.285329
0.0,601,3465.752868
0.0,601,3502.297933
0.0,601,3538.407854
0.0,601,3574.520433
0.0,601,3611.20463
0.0,601,3647.303652
0.0,601,3683.349367
0.0,601,3719.664975
0.0,601,3755.911671
0.0,601,3791.828033
0.0,601,3828.025779
0.0,601,3863.737163
0.0,601,3900.058274
0.0,601,3936.594654
0.0,601,3972.923069
0.0,601,4009.46948
0.0,601,4045.793423
0.0,601,4081.991657
0.0,601,4118.371872
0.0,601,4154.594922
0.0,601,4190.926966
0.0,601,4227.069697
0.0,601,4263.213708
0.0,601,4299.962876
0.0,601,4336.295233
0.0,601,4372.509503
0.0,601,4408.523735
0.0,601,4444.681953
0.0,601,4481.008928
0.0,601,4516.657995
0.0,601,4552.82837
0.0,601,4589.191716
0.0,601,4625.425632
0.0,601,4661.550405
0.0,601,4697.696332
0.0,601,4734.088453
0.0,601,4770.910964
0.0,601,4807.29167
0.0,601,4843.772627
0.0,601,4880.363031
0.0,601,4917.059218
0.0,601,4953.918062
0.0,601,4990.151701
0.0,601,5026.37668
0.0,601,5063.097753
0.0,601,5099.104198
0.0,601,5135.109909
0.0,601,5171.857932
0.0,601,5208.298813
0.0,601,5244.628543
0.0,601,5281.288415
0.0,601,5317.117183
0.0,601,5353.718369
0.0,601,5389.802709
0.0,601,5426.232466
0.0,601,5462.412461
0.0,601,5498.977415
0.0,601,5535.362478
0.0,601,5572.125214
0.0,601,5607.973673
0.0,601,5644.583669
0.0,601,5681.24435
0.0,601,5717.438748
0.0,601,5753.941662
0.0,601,5790.27596
0.0,601,5826.905846
0.0,601,5863.24288
0.0,601,5899.793432
0.0,601,5935.842582
0.0,601,5972.501699
0.0,601,6036.994797
0.0,601,6073.419439
0.0,601,6109.766931
0.0,601,6145.965566
0.0,601,6182.137456
0.0,601,6218.381573
0.0,601,6254.924748
0.0,601,6291.886643
0.0,601,6328.334773
0.0,601,6364.635068
0.0,601,6401.4704
0.0,601,6438.210069
0.0,601,6474.65206
0.0,601,6511.234838
0.0,601,6548.036253
0.0,601,6584.741605
0.0,601,6620.96278
0.0,601,6657.396443
