#{"t_start": 1751307327.8795369, "env_id": null}
r,l,t
-0.6217319,251,4.531729
-0.1651386,251,4.531957
-0.4405076,251,4.53199
0.6598506,251,4.532017
0.38242128,251,4.532041
0.75402546,251,4.532066
-0.15269029,251,4.53209
-0.8447756,251,4.532116
0.3163229,251,4.532139
0.21971002,251,4.532165
0.060721796,251,4.532188
-0.79000944,251,4.532215
-0.22480325,251,4.532238
0.25550833,251,4.532264
-0.5559092,251,4.532289
0.25686797,251,4.532313
0.7063832,251,6.175015
-0.1950011,251,6.175253
0.5888911,251,6.175289
0.028376948,251,6.175316
0.20893787,251,6.175343
0.5376911,251,6.175367
-1.8982286,251,6.175395
-0.57058656,251,6.175425
0.018803744,251,6.175452
0.30781168,251,6.175478
0.23526469,251,6.175503
0.4078653,251,6.175532
-0.24446924,251,6.175558
-0.5680184,251,6.175583
0.6698514,251,6.175609
0.10266704,251,6.175633
0.030783437,251,8.277737
0.7129115,251,8.277905
-0.86813086,251,8.277933
0.38118133,251,8.277953
0.36137256,251,8.277973
0.07678844,251,8.277993
-0.60528535,251,8.278013
-0.11389968,251,8.278033
-1.2653334,251,8.278053
-0.30372384,251,8.278075
-0.60848904,251,8.278095
0.3690135,251,8.278114
-0.3807048,251,8.278136
0.35042801,251,8.278155
-1.0215116,251,8.278176
0.70720124,251,8.278194
0.9896781,251,11.758145
0.2438585,251,11.758373
-0.33217177,251,11.75841
-0.8401524,251,11.758438
-0.33241057,251,11.758464
-0.4304621,251,11.75849
-0.35150135,251,11.758519
-0.5846235,251,11.758546
0.5606717,251,11.758574
0.77940327,251,11.758601
1.0405997,251,11.758627
0.18615411,251,11.758655
0.566502,251,11.758681
6.131737e-05,251,11.758758
0.08197516,251,11.758788
0.57018155,251,11.758816
-0.63301533,251,14.71638
-0.6704218,251,14.716546
-0.35270715,251,14.716574
0.26566145,251,14.716595
0.7263562,251,14.716616
0.22112963,251,14.716637
-1.2465206,251,14.716659
0.25236282,251,14.716679
0.30901432,251,14.716699
-0.19489144,251,14.716718
-0.2005222,251,14.716738
0.51431835,251,14.716758
-0.8831868,251,14.716777
-0.31102255,251,14.716796
0.50109345,251,14.716825
-1.3885669,251,14.716844
0.08637571,251,17.957819
0.7246076,251,17.958033
-0.66172576,251,17.958067
-0.8896041,251,17.958095
1.2609403,251,17.958121
0.22331044,251,17.958145
0.7265311,251,17.958171
0.43636727,251,17.958196
-1.0465996,251,17.958221
-0.29607263,251,17.958247
1.2130316,251,17.958272
0.7363329,251,17.958297
-0.26833245,251,17.95832
-0.15593307,251,17.958346
-0.8577245,251,17.95837
0.73991054,251,17.958395
-0.8741625,251,21.664756
-0.31274801,251,21.665053
-0.4624376,251,21.665091
0.306287,251,21.665125
-0.79701096,251,21.665157
-0.31091622,251,21.665187
-1.2111412,251,21.665219
-2.0401187,251,21.665249
1.0004498,251,21.665278
0.5130584,251,21.665308
1.4783447,251,21.665338
-0.7281385,251,21.665369
-0.4574157,251,21.665399
0.38179982,251,21.665441
0.16297005,251,21.665468
0.37836257,251,21.6655
-0.47142556,251,24.723907
-0.79086167,251,24.724139
-0.038581446,251,24.724171
0.14245774,251,24.724198
-0.45306373,251,24.724221
0.03184155,251,24.724243
0.49163705,251,24.724265
0.3181409,251,24.724288
0.010487248,251,24.724311
-0.19095635,251,24.724334
0.17217267,251,24.724357
0.432038,251,24.724381
-0.62752336,251,24.724406
-0.16739878,251,24.724429
-0.08899243,251,24.724451
0.56013626,251,24.724474
-0.87679553,251,27.481591
-0.6311066,251,27.481873
0.70759153,251,27.481901
-0.55653745,251,27.481924
-0.26430222,251,27.481945
-1.2596958,251,27.481969
-1.1215819,251,27.481989
-0.032965064,251,27.482008
-1.1309426,251,27.482032
0.17802307,251,27.482053
0.54063135,251,27.482073
0.92482865,251,27.482095
0.58573383,251,27.482115
0.7763184,251,27.482137
1.2823036,251,27.482157
0.5938488,251,27.482181
-1.425888,251,30.945938
-1.2718004,251,30.946209
-1.6400945,251,30.94623
-0.37258148,251,30.946244
0.4289961,251,30.946262
-1.3536431,251,30.946276
-0.6630975,251,30.94629
0.5568779,251,30.946302
-1.1683743,251,30.946315
-0.6738288,251,30.946329
-0.89067084,251,30.946342
0.71040994,251,30.946355
-0.0016766906,251,30.946372
0.36734775,251,30.94639
-1.3066585,251,30.946431
-0.66908526,251,30.946448
0.23625338,251,34.104916
0.56054646,251,34.105086
-0.35992047,251,34.105121
-0.5269739,251,34.105149
-1.5354776,251,34.105175
-0.43507284,251,34.1052
-0.2146446,251,34.105225
-1.2316159,251,34.10525
-1.4687375,251,34.105275
0.38796854,251,34.105301
0.21180569,251,34.105326
0.6997099,251,34.105352
1.1141412,251,34.105377
0.16839361,251,34.105402
1.09802,251,34.105428
0.08862442,251,34.105453
0.20225099,251,36.768742
-0.74160165,251,36.769012
-0.86029357,251,36.769051
0.72130823,251,36.769082
-0.46880606,251,36.769113
0.5306702,251,36.769144
-0.04701419,251,36.769179
-1.3644202,251,36.769215
0.05528591,251,36.769252
-0.41567492,251,36.769289
-0.77869946,251,36.769325
0.4255101,251,36.769361
0.13933937,251,36.769393
0.7894759,251,36.769423
-0.5939772,251,36.769452
-0.12139899,251,36.769485
-0.15093137,251,40.11604
-1.0530833,251,40.116217
-0.9803317,251,40.116237
0.119822524,251,40.116253
1.1843851,251,40.11627
-1.3954954,251,40.116288
0.54424113,251,40.116306
0.22382374,251,40.116323
0.4564145,251,40.116341
-0.6555159,251,40.116359
-1.1798325,251,40.116377
-0.14059599,251,40.116395
-0.51188296,251,40.116415
1.0254471,251,40.116435
0.31695798,251,40.116453
-0.23593527,251,40.11648
-0.52248526,251,43.023848
0.18438525,251,43.024213
-0.670477,251,43.024268
1.0032698,251,43.024312
0.736912,251,43.024354
-0.02824275,251,43.024393
0.21434057,251,43.024433
0.46611783,251,43.024473
0.276291,251,43.024513
0.0114659825,251,43.024554
-0.35142538,251,43.024596
0.7416031,251,43.024637
-0.26125184,251,43.024676
1.1328902,251,43.024717
-0.9679277,251,43.024757
0.001485645,251,43.024798
0.6198201,251,46.426811
-0.3798923,251,46.427069
0.070527114,251,46.427106
-0.26228726,251,46.427135
-0.25695053,251,46.42716
0.49689892,251,46.427187
0.37247673,251,46.427213
0.22406727,251,46.427243
0.44807908,251,46.42727
0.42954203,251,46.427296
-0.0739503,251,46.427322
-0.2966883,251,46.42735
0.1901861,251,46.427374
0.9026336,251,46.4274
