#{"t_start": 1753120614.740034, "env_id": null}
r,l,t
-0.48947385,501,1.55459
-3.832872,128,1.969938
2.5438647,501,3.472184
-4.7133856,501,4.95545
0.49667233,62,5.188365
-0.5910438,501,6.703685
-4.6475377,501,8.365331
-2.408595,501,9.930631
-1.5574915,501,11.361783
-3.4826,501,26.927144
-2.9494362,46,27.111289
-1.786401,501,28.619291
2.3397498,501,30.098474
-2.2707222,501,31.605451
-4.7637124,501,33.099608
-1.508852,501,34.601423
1.6934994,501,36.11582
-3.4492447,76,36.383512
0.39857334,501,37.864436
-0.84882504,305,38.608853
-1.9404677,501,54.623263
-3.486228,171,55.180989
-2.2097545,501,56.681937
-3.8483493,501,58.25566
-5.1613007,501,59.845883
3.7553437,501,61.34581
-2.2513883,501,62.8586
1.5233444,501,64.380165
-4.4800854,501,80.41083
-4.7986326,501,82.010447
1.4128094,501,83.553755
-1.2104208,501,85.138099
4.107489,501,86.649533
-1.7034602,501,88.248888
-0.19940634,501,89.75597
-3.0916953,501,91.120544
1.0590534,501,92.369743
1.153466,501,108.40847
-2.7765164,501,109.936174
-3.5122662,501,111.438919
-1.3133897,501,113.050622
-0.21223538,501,114.592781
-5.869755,501,116.0868
-1.7396392,501,117.547501
-1.0676055,501,118.778729
-3.5629785,501,134.753645
-2.8764718,501,136.361654
2.9339392,501,137.886878
-0.362171,501,139.413897
-2.0313308,501,140.960065
-1.2300464,501,142.570212
-1.0479436,305,143.500488
2.23642,501,144.793561
-5.545191,501,160.722744
1.6860145,501,162.222472
-0.02400592,129,162.641952
-3.894134,501,164.140503
0.6211139,154,164.625965
-3.9223554,501,166.139533
-3.6374383,501,167.662027
-1.3413118,501,169.216306
-1.4001702,501,170.620411
-1.2275323,68,170.818147
-4.872699,501,171.949423
-3.7311184,501,186.011835
-0.22770771,501,187.234664
-0.36274776,501,188.473769
-2.466086,501,189.714263
-2.4395232,501,190.911406
-0.37115726,501,192.120688
-4.2280293,501,193.385215
1.2359545,142,193.765418
-2.6462662,501,194.97223
-2.6808178,501,208.512958
-0.290187,501,209.791708
-1.8776621,501,211.22569
-1.1830127,501,212.483333
-3.4766428,501,213.713698
-1.0721549,501,214.941025
-4.2039294,501,216.204789
-3.5089738,501,217.45675
-1.8497566,501,229.861752
-4.811609,501,231.214168
1.3369404,132,231.607315
-3.6010513,501,232.956441
-2.1508236,501,234.216959
0.5958884,501,235.445683
-0.98326606,501,236.701361
0.54984945,501,237.951533
1.611864,218,238.502766
-1.0753087,501,250.93425
-3.8050282,43,251.086262
-3.342123,501,252.342558
-2.4925334,501,253.640799
-1.9807891,501,254.847329
-3.813588,46,255.007313
-5.8633046,501,256.304573
-3.636513,501,257.665641
-2.0784972,501,258.897973
-1.1147115,188,259.385567
1.3026197,213,259.930617
-2.3972697,501,261.153308
-1.661323,501,273.918566
-0.68890196,501,275.148409
-2.2261407,501,276.383053
-4.810611,501,277.670125
-2.4886286,501,278.888661
-1.2047325,501,280.099256
-0.54901874,501,281.327765
-0.1331319,501,282.556901
-2.2677505,501,295.03073
2.0494561,501,296.257565
-1.538491,501,297.567586
-3.3564818,501,298.847131
-6.623487,501,300.089249
0.9496205,128,300.453097
-1.6916032,72,300.694225
0.5215271,501,301.906942
-3.1468823,129,302.259819
-1.3760253,501,303.541745
