#{"t_start": 1752000149.2806118, "env_id": null}
r,l,t
0.7733057,251,7.009011
1.2750582,251,7.009218
-0.6632387,251,7.009256
2.9050863,251,7.009283
-2.608143,251,7.009309
0.6145781,251,7.009336
-0.5704472,251,7.009363
0.2590524,251,7.00939
0.91640806,251,7.009415
0.65483695,251,7.009441
0.18147564,251,7.009469
-2.9690642,251,7.009495
3.0282187,251,7.009521
-1.4651554,251,7.009778
3.9886174,251,7.009809
-1.1751982,251,7.009834
0.90016353,251,11.448041
1.6585232,251,11.44835
1.0477189,251,11.448382
-1.4398808,251,11.448408
-0.54565334,251,11.448432
1.7074896,251,11.448456
0.58731115,251,11.448479
2.4432898,251,11.448503
-0.64241385,251,11.448527
1.9960591,251,11.448549
2.6245697,251,11.448572
1.3266274,251,11.448597
-0.69035774,251,11.44862
1.4481844,251,11.448643
-0.44856656,251,11.448666
-0.042203885,251,11.448692
2.637329,251,15.034184
2.215256,251,15.034452
-1.5855384,251,15.034495
-0.045667373,251,15.034528
0.07110727,251,15.034563
-0.6198152,251,15.034597
-2.0282612,251,15.034628
-1.2282356,251,15.034658
3.7920463,251,15.034689
1.0047523,251,15.034722
-0.36414897,251,15.034753
1.8551471,251,15.034788
0.3763639,251,15.034831
-1.2935889,251,15.034866
-0.18638027,251,15.034898
2.245167,251,15.034929
1.8185459,251,19.375165
2.1888294,251,19.375665
2.059145,251,19.375702
1.5970374,251,19.375723
2.1578305,251,19.375744
-2.270228,251,19.375764
2.870038,251,19.375783
-1.6603079,251,19.375803
-1.2013499,251,19.375828
2.0080035,251,19.375848
3.2917328,251,19.375869
-0.9382552,251,19.375887
0.71782416,251,19.375908
2.5854962,251,19.375926
2.4904382,251,19.375946
-1.5222977,251,19.375968
0.53103787,251,23.148625
2.0926619,251,23.148933
-0.08929656,251,23.14898
3.3067937,251,23.149019
0.31413007,251,23.149052
-0.41006812,251,23.149084
0.6680995,251,23.149117
-0.63934326,251,23.149148
1.5394696,251,23.149182
2.1177247,251,23.149215
0.84671086,251,23.149244
-0.25373092,251,23.149273
2.701622,251,23.149307
2.023557,251,23.149348
-0.17763408,251,23.149379
-0.5713058,251,23.149412
1.3993424,251,27.181398
0.84370375,251,27.181705
0.9869068,251,27.181749
3.9425468,251,27.18178
-1.864476,251,27.181807
0.8559946,251,27.181836
1.469695,251,27.181863
1.1944932,251,27.181891
0.19182494,251,27.181918
2.1311119,251,27.181948
0.27993172,251,27.181977
2.1781852,251,27.182005
1.6031859,251,27.182033
1.4449,251,27.182062
0.0055407877,251,27.18209
2.080317,251,27.182118
-0.7146877,251,31.066375
3.2494183,251,31.06672
-1.3021849,251,31.06676
-1.0604436,251,31.066789
2.2902007,251,31.066817
1.2260884,251,31.066844
1.1479838,251,31.066871
-1.9215431,251,31.066898
0.9260444,251,31.066927
0.99314034,251,31.066953
