#{"t_start": 1753121563.367359, "env_id": null}
r,l,t
3.3646164,501,1.102973
1.5850489,501,2.174326
1.7797489,501,3.381906
0.046381123,501,4.478263
4.928593,501,5.541228
6.245066,501,6.608991
0.40744236,501,7.700911
2.499649,501,8.773175
6.0184755,501,21.371288
3.5347457,501,22.443707
4.851101,501,23.498153
-0.6450295,501,24.600831
3.6389036,501,25.670089
4.5636687,501,26.745997
2.748117,501,27.839511
5.3948264,501,28.90706
3.6123104,501,41.512829
3.7589755,501,42.586518
5.1192627,501,43.65524
5.6447787,501,44.726018
4.8254395,501,45.788727
5.5103936,501,46.862662
4.80997,501,47.944491
2.3464255,501,49.013825
5.2659597,501,61.715779
0.3451572,501,62.783643
5.9638925,501,63.841413
2.6859946,501,64.904116
1.5578456,501,65.967521
6.329626,501,67.023528
5.826626,501,68.100766
1.2657561,501,69.164135
3.0583155,501,81.835081
0.31136155,501,82.903795
4.9620557,501,83.969223
4.5762897,501,85.049889
3.6743195,501,86.11781
2.1408548,501,87.237662
2.4167256,501,88.340883
0.052107956,501,89.420778
3.5470006,501,101.866544
3.1562414,501,102.959917
-0.86505115,501,104.06878
6.113829,501,105.134709
4.5374823,501,106.204473
3.2591012,501,107.286183
5.5306864,501,108.349016
1.7131457,501,109.395956
0.3189772,501,110.491043
4.0621223,501,123.13509
-1.1324241,501,124.265803
3.523088,501,125.323382
3.091746,501,126.418264
0.8899924,501,127.523148
5.8037767,501,128.584007
-1.7086349,501,129.685887
3.5381165,501,130.767731
-4.223069,501,143.305408
3.476136,501,144.394949
4.4536676,501,145.451931
4.1389236,501,146.525447
3.674746,501,147.590686
-0.9352727,501,148.697424
3.842054,501,149.774309
5.14564,501,150.838734
4.986674,501,163.475784
2.897567,501,164.54513
2.8007214,501,165.629497
5.7086735,501,166.684496
2.9555368,501,167.764145
2.6718636,501,168.837222
6.0666037,501,169.895376
2.137011,501,170.989511
5.147782,501,183.804925
2.877777,501,184.885546
6.131322,501,185.956972
4.432308,501,187.047595
4.375098,501,188.122658
-1.9138561,501,189.247294
3.0403612,501,190.344083
0.09109284,501,191.43072
5.143813,501,204.087572
-2.1183622,501,205.167722
5.5837765,501,206.24736
-0.03571672,501,207.326001
6.6957154,501,208.39011
0.23634885,501,209.45722
2.0969846,501,210.526825
2.3962693,501,211.610268
6.2677107,501,224.274315
-1.4441814,501,225.35907
4.0216284,501,226.421678
0.6725456,501,227.495701
3.526591,501,228.57834
4.2800536,501,229.644552
-0.8596091,501,230.732252
4.2342286,501,231.819028
6.235728,501,232.898696
4.6923857,501,245.607932
1.4974841,501,246.697652
4.1784554,501,247.767979
4.6165876,501,248.854047
4.697875,501,249.92377
3.6197574,501,251.012814
3.9697688,501,252.079033
4.1813784,501,253.16429
