#{"t_start": 1751672147.8429883, "env_id": null}
r,l,t
156.42715,251,5.705389
112.328094,251,5.705574
152.32579,251,5.705608
225.77095,251,5.705635
148.33711,251,5.705661
253.96059,251,5.705686
150.55347,251,5.705711
155.15802,251,5.705736
137.85332,251,5.705759
141.41174,251,5.705784
167.24158,251,5.705809
224.15584,251,5.705832
172.76944,251,5.705856
16.185585,251,5.705882
214.73615,251,5.705906
199.135,251,5.705931
114.58487,251,9.576441
236.77608,251,9.576771
225.82588,251,9.576824
150.54697,251,9.576862
255.17151,251,9.576896
141.79543,251,9.576933
111.56033,251,9.576972
167.38564,251,9.57701
184.26588,251,9.577044
334.1258,251,9.577078
172.80298,251,9.577113
247.90776,251,9.577145
199.8185,251,9.57718
262.73416,251,9.577223
163.9408,251,9.577257
102.016,251,9.577292
170.30754,251,13.102013
41.323383,251,13.102246
185.68523,251,13.102283
98.20566,251,13.102311
278.9121,251,13.102339
217.38211,251,13.102367
103.61926,251,13.102396
60.485535,251,13.102423
165.42036,251,13.102449
147.87085,251,13.102477
163.62247,251,13.102504
222.6936,251,13.102532
111.486946,251,13.102562
279.09177,251,13.102595
239.0394,251,13.102624
294.3304,251,13.10265
327.8146,251,17.031668
346.10248,251,17.031972
288.27216,251,17.032019
177.4393,251,17.032056
281.30914,251,17.032089
209.96,251,17.032118
296.04663,251,17.032149
228.11719,251,17.03218
153.0927,251,17.032212
175.6001,251,17.032242
184.47844,251,17.032275
226.17113,251,17.032314
180.3731,251,17.032347
305.12225,251,17.032383
167.1761,251,17.032417
255.05458,251,17.032447
189.7029,251,20.412131
216.21587,251,20.41236
274.19785,251,20.412382
216.01958,251,20.412397
152.06978,251,20.412411
136.66881,251,20.412425
280.9964,251,20.412439
219.94283,251,20.412453
354.4836,251,20.412467
225.27148,251,20.412482
258.78745,251,20.412495
274.9872,251,20.412512
315.66153,251,20.412526
125.907234,251,20.412544
226.44942,251,20.412559
282.76114,251,20.412573
271.45422,251,23.92826
233.05423,251,23.928652
182.38887,251,23.928694
200.67831,251,23.928723
199.97737,251,23.928747
183.68881,251,23.92877
192.33597,251,23.928794
167.67517,251,23.928818
257.26584,251,23.92884
150.69228,251,23.928869
232.8758,251,23.9289
147.90796,251,23.928937
225.55104,251,23.928968
213.52025,251,23.929027
73.53473,251,23.929081
290.24435,251,23.929115
357.38528,251,27.297684
143.03868,251,27.298065
197.13994,251,27.298175
209.59833,251,27.298249
169.76566,251,27.298309
190.40851,251,27.298371
163.59998,251,27.298433
123.68456,251,27.298492
253.52467,251,27.298532
112.78549,251,27.298575
165.27362,251,27.298615
260.508,251,27.29867
171.80417,251,27.298715
267.89005,251,27.298765
200.64221,251,27.298809
180.30093,251,27.29885
316.59006,251,31.044201
221.39056,251,31.044576
195.6144,251,31.044612
124.12349,251,31.04464
202.79723,251,31.044665
228.22864,251,31.044691
153.17363,251,31.044718
292.3787,251,31.044744
304.13635,251,31.044771
165.50934,251,31.044799
227.05977,251,31.044825
228.78305,251,31.044849
191.87134,251,31.044874
146.79277,251,31.044914
304.26642,251,31.044941
259.76837,251,31.044967
185.00722,251,34.725755
250.29881,251,34.726069
148.4487,251,34.726103
114.76508,251,34.72613
204.5646,251,34.726154
202.50418,251,34.726176
263.43127,251,34.726199
335.43454,251,34.726225
279.68518,251,34.726249
250.8795,251,34.726272
205.10349,251,34.726295
224.88986,251,34.726315
139.85542,251,34.726342
181.18526,251,34.726375
203.64441,251,34.726404
137.81602,251,34.726426
168.32376,251,38.248408
163.45917,251,38.248647
197.67755,251,38.24868
243.07433,251,38.248706
260.7566,251,38.24873
185.4232,251,38.248755
164.9351,251,38.248782
203.83202,251,38.248808
164.16505,251,38.248832
229.37927,251,38.248859
298.07608,251,38.248883
162.19257,251,38.248909
197.87234,251,38.248933
282.2623,251,38.248965
188.78311,251,38.248989
154.49742,251,38.249014
187.29013,251,41.745653
276.05817,251,41.745903
168.6557,251,41.745933
197.87794,251,41.745955
221.72252,251,41.745977
290.64734,251,41.746014
151.52722,251,41.746036
174.82077,251,41.746061
84.62847,251,41.746085
287.02866,251,41.746105
150.13857,251,41.746126
260.67215,251,41.746145
179.57036,251,41.746166
149.97708,251,41.746189
195.14406,251,41.74621
247.51074,251,41.74623
240.41252,251,45.335825
126.57272,251,45.336691
57.047024,251,45.336888
185.29648,251,45.337052
114.28612,251,45.337213
204.21216,251,45.337377
212.94695,251,45.33754
109.132034,251,45.337701
278.27603,251,45.337859
138.87903,251,45.338019
219.3274,251,45.338179
171.99648,251,45.338326
166.63441,251,45.338468
178.72736,251,45.338541
247.16733,251,45.33858
287.5473,251,45.338619
199.38454,251,48.636253
232.46637,251,48.636482
167.54897,251,48.636506
235.04893,251,48.636527
251.2561,251,48.636544
167.9289,251,48.636567
231.39668,251,48.636588
236.04747,251,48.636608
281.91443,251,48.636626
277.77368,251,48.636645
121.9083,251,48.636663
220.21452,251,48.636683
189.8005,251,48.636704
228.4356,251,48.636726
296.32147,251,48.636745
150.06378,251,48.636763
259.37164,251,52.095847
180.46883,251,52.096024
201.86465,251,52.096055
203.55489,251,52.09608
162.99855,251,52.096103
127.17163,251,52.096124
214.47823,251,52.096148
170.04317,251,52.096171
214.65785,251,52.096194
146.58322,251,52.096219
259.2241,251,52.096242
279.12207,251,52.096267
131.99315,251,52.096291
116.39256,251,52.096321
134.93765,251,52.096347
82.42423,251,52.09637
233.49673,251,55.796406
283.1031,251,55.796525
235.38132,251,55.796545
267.6252,251,55.796561
190.75676,251,55.796576
195.72014,251,55.79659
305.61627,251,55.796605
218.93999,251,55.796619
185.31902,251,55.796633
298.7222,251,55.796648
198.17258,251,55.796662
128.74998,251,55.796676
169.1483,251,55.796691
224.34758,251,55.796709
117.47946,251,55.796724
237.32565,251,55.796739
222.48659,251,58.969046
272.55466,251,58.969425
200.08528,251,58.969462
346.3637,251,58.969482
220.68292,251,58.969501
124.66334,251,58.969519
184.26683,251,58.969536
227.55782,251,58.969554
111.605995,251,58.969572
136.9796,251,58.969591
185.52443,251,58.969606
123.495895,251,58.969624
170.3676,251,58.969641
153.3454,251,58.969675
157.38591,251,58.969693
267.273,251,58.969714
152.6514,251,62.584901
254.3986,251,62.585043
152.24957,251,62.585075
251.03925,251,62.585103
244.53835,251,62.585127
135.38809,251,62.585152
141.08931,251,62.585177
187.54413,251,62.585202
201.09349,251,62.585226
234.38223,251,62.585251
322.1476,251,62.585276
235.03554,251,62.5853
251.13075,251,62.585324
296.59283,251,62.585354
245.1211,251,62.585379
186.40633,251,62.585404
221.23773,251,65.729802
182.95908,251,65.730121
248.21541,251,65.730158
234.47453,251,65.730188
237.07579,251,65.730215
248.23532,251,65.730242
199.27655,251,65.730268
289.2052,251,65.730295
253.64062,251,65.730324
184.95187,251,65.730351
331.75565,251,65.730376
283.3384,251,65.730404
105.3093,251,65.730432
308.7643,251,65.730469
323.00336,251,65.730497
236.79224,251,65.730525
234.66074,251,69.472387
200.75201,251,69.47257
173.56,251,69.472607
170.42914,251,69.472642
333.57153,251,69.472672
198.64949,251,69.472703
340.73242,251,69.47273
191.16962,251,69.472759
346.01776,251,69.472791
289.71518,251,69.472821
253.49797,251,69.472852
63.238297,251,69.472884
39.688095,251,69.472914
112.88789,251,69.472944
123.55656,251,69.472973
280.09583,251,69.472999
215.6965,251,73.232706
254.43619,251,73.232998
189.10757,251,73.233045
248.77303,251,73.233081
375.11798,251,73.233112
107.54177,251,73.233142
182.1457,251,73.233171
211.00035,251,73.2332
57.439587,251,73.233232
197.90746,251,73.233257
144.29193,251,73.233283
88.34809,251,73.23331
231.6618,251,73.23334
263.5165,251,73.233386
289.51825,251,73.233413
11.955065,251,73.233442
281.78946,251,77.145105
207.3478,251,77.145445
308.13412,251,77.145608
133.78934,251,77.145636
295.97803,251,77.145664
136.7558,251,77.145688
264.3493,251,77.145709
266.75055,251,77.145732
85.39333,251,77.145755
