#{"t_start": 1751671929.3344975, "env_id": null}
r,l,t
1.2011415,251,4.107163
2.2962801,251,4.107352
-0.6885317,251,4.107392
3.283167,251,4.107433
-2.66006,251,4.107471
0.26003918,251,4.10751
0.8520578,251,4.107538
-1.3763107,251,4.107565
0.91640806,251,4.107591
1.1073744,251,4.107618
-0.19773927,251,4.107644
-1.9559143,251,4.107671
3.003089,251,4.107697
-1.5205309,251,4.107723
3.8962076,251,4.10779
-1.2531904,251,4.107817
1.1341133,251,6.884556
1.476243,251,6.884679
0.80855614,251,6.884711
-1.5408012,251,6.884739
-0.79955584,251,6.884764
2.063933,251,6.884788
0.020807786,251,6.884812
2.2776546,251,6.884839
-0.36140046,251,6.884864
1.6771218,251,6.88489
2.366545,251,6.884917
0.6258202,251,6.884943
-0.17900236,251,6.884969
1.7471148,251,6.884993
-1.0359082,251,6.885019
-0.067911625,251,6.885044
2.4803827,251,9.364593
2.1357024,251,9.364689
-2.1498723,251,9.364706
-0.28915876,251,9.364721
-0.06002693,251,9.364733
-0.78957546,251,9.364747
-1.2202307,251,9.36476
-2.0403137,251,9.364772
4.125429,251,9.364786
0.6488973,251,9.364798
-1.0338238,251,9.364811
1.7684964,251,9.364825
0.9461417,251,9.364839
1.049225,251,9.364851
-0.4502237,251,9.364864
1.9521286,251,9.364877
2.4095206,251,12.317537
2.2148795,251,12.317734
1.920856,251,12.317761
0.90410745,251,12.317779
2.5694065,251,12.317795
0.058870602,251,12.317811
2.4440436,251,12.317831
0.37568903,251,12.317849
0.4080359,251,12.317867
2.193605,251,12.317884
3.5661545,251,12.3179
-1.7463758,251,12.317916
0.23748168,251,12.317932
2.9833577,251,12.317947
1.8614852,251,12.317965
-1.3119864,251,12.317981
0.6267111,251,15.346498
2.1907506,251,15.34679
-0.28397486,251,15.346836
3.4630702,251,15.346877
0.49363953,251,15.346913
0.18809094,251,15.346949
0.19358087,251,15.346984
-0.72319347,251,15.347018
0.74020493,251,15.347053
3.343694,251,15.347088
0.63753974,251,15.347121
-2.1514843,251,15.347156
3.5479684,251,15.347183
2.3244498,251,15.347208
0.82229275,251,15.347241
-1.5427235,251,15.347268
1.6804416,251,18.915505
-0.04428432,251,18.915787
-0.98618245,251,18.915827
3.3437197,251,18.915855
0.6459252,251,18.915883
0.25023493,251,18.915908
2.7344742,251,18.915932
1.7927878,251,18.915955
-0.75034714,251,18.915976
2.6230319,251,18.915998
-0.04009066,251,18.916021
2.0736666,251,18.916046
1.8788371,251,18.916071
1.0938836,251,18.916094
1.6602508,251,18.916121
2.6595242,251,18.916143
0.79608494,251,22.48004
3.8279223,251,22.480276
-0.45754135,251,22.480319
-0.47543168,251,22.480356
0.37759385,251,22.480384
1.9146253,251,22.480412
2.1059153,251,22.48044
-1.2358961,251,22.480467
1.5183198,251,22.480496
1.7231596,251,22.480523
3.023875,251,22.480551
-0.8772532,251,22.480577
2.4841397,251,22.480626
0.96300477,251,22.480656
2.831256,251,22.48069
1.1489892,251,22.480716
1.0441213,251,26.426326
2.0454535,251,26.426574
2.8073945,251,26.426613
-1.8839991,251,26.426641
0.8458758,251,26.426667
-2.6536744,251,26.426694
1.5851294,251,26.426721
2.2782497,251,26.426747
-1.2933159,251,26.426775
1.7014376,251,26.426801
3.2603521,251,26.426833
2.0731857,251,26.42686
-0.4091433,251,26.426887
0.48396182,251,26.426917
0.61234456,251,26.426948
3.014586,251,26.426975
0.988313,251,29.495306
-1.5626688,251,29.495459
1.2711849,251,29.495478
2.1789038,251,29.495492
0.44087926,251,29.495507
0.5093047,251,29.495522
0.6157543,251,29.495535
3.6205316,251,29.495547
2.551668,251,29.495562
2.2383108,251,29.495575
1.1076554,251,29.495589
0.5817963,251,29.495604
1.6857868,251,29.495618
2.3354588,251,29.495631
0.8742016,251,29.495647
1.5545619,251,29.49566
-1.263949,251,33.288966
0.51148903,251,33.289235
3.1613364,251,33.289281
-0.94633967,251,33.289314
-0.5586485,251,33.289342
1.5384822,251,33.289366
3.159482,251,33.289392
1.4891185,251,33.289417
0.6890075,251,33.289443
2.2880476,251,33.289468
-1.6414745,251,33.289494
-1.9334127,251,33.289521
3.4061456,251,33.289548
-0.43793213,251,33.289576
1.7488296,251,33.289612
2.6076915,251,33.289636
0.07124877,251,36.42424
-2.016976,251,36.424526
0.7967387,251,36.424572
0.24974966,251,36.4246
2.3266988,251,36.424622
2.4879477,251,36.424646
-0.069547236,251,36.42467
-0.0077556516,251,36.424694
3.66658,251,36.424716
4.5470676,251,36.424739
1.8859549,251,36.42476
3.2815988,251,36.42478
2.012047,251,36.424803
-0.6638391,251,36.424825
3.174676,251,36.42485
1.4301108,251,36.424873
-0.82259595,251,39.487708
