#{"t_start": 1751922242.5383306, "env_id": null}
r,l,t
1.7002301,251,8.470167
1.7229446,251,8.470426
2.3817794,251,8.470451
3.2725332,251,8.470469
1.922316,251,8.470486
2.1937594,251,8.470504
1.6635067,251,8.470521
0.42674845,251,8.470537
1.4182882,251,8.470555
1.1991168,251,8.470573
2.9600153,251,8.470592
1.0840385,251,8.470609
2.877213,251,8.470627
0.9155216,251,8.470644
2.1272917,251,8.470663
-1.0073109,251,8.470682
2.5660698,251,13.424388
1.4984311,251,13.424654
2.838947,251,13.42468
1.3302419,251,13.424701
1.913553,251,13.424719
2.0858147,251,13.424737
0.13732412,251,13.424753
1.3395902,251,13.424773
1.4833603,251,13.42479
1.960656,251,13.424808
1.5467895,251,13.424824
1.47865,251,13.424842
0.08212954,251,13.424857
2.077683,251,13.424874
1.7637155,251,13.424901
3.1259928,251,13.424927
1.4428048,251,16.519283
2.9371505,251,16.519557
0.8487843,251,16.519592
2.4390655,251,16.51962
3.0850134,251,16.519647
2.303935,251,16.519679
1.374353,251,16.519706
0.06574019,251,16.519732
0.5453911,251,16.519763
0.74016166,251,16.519791
0.36504677,251,16.519823
1.902481,251,16.519852
1.5578363,251,16.519882
1.4441088,251,16.519938
1.9703821,251,16.519969
0.036570486,251,16.519998
3.3728921,251,20.044882
2.471947,251,20.045157
2.5310695,251,20.045196
0.7012198,251,20.045227
2.8736386,251,20.045254
0.15674646,251,20.045286
2.289677,251,20.045317
1.6146408,251,20.045343
1.2557417,251,20.045371
2.5292287,251,20.045399
2.7259552,251,20.045428
2.387358,251,20.045456
2.3679984,251,20.045484
1.8844537,251,20.045511
2.0605507,251,20.045538
2.7359385,251,20.045566
2.3840125,251,23.512503
2.969598,251,23.512776
0.83770883,251,23.512806
1.8325531,251,23.512831
2.4653206,251,23.512854
2.1516244,251,23.512882
2.6665134,251,23.51291
2.9283094,251,23.512932
2.8206575,251,23.512956
2.4831066,251,23.512982
2.1941617,251,23.513004
0.6346537,251,23.513027
1.4631485,251,23.513051
0.5002894,251,23.513072
2.4183981,251,23.513095
1.9943222,251,23.513118
2.3134978,251,26.786192
1.0327206,251,26.78653
3.0178797,251,26.786566
0.58398885,251,26.786595
1.9062499,251,26.786624
2.6881003,251,26.78666
1.9988703,251,26.786692
2.2677143,251,26.78672
2.7157001,251,26.786752
3.1333792,251,26.786785
2.839472,251,26.786815
2.6301448,251,26.786849
2.7964077,251,26.786878
2.3280997,251,26.786906
3.2823808,251,26.786934
-1.0350337,251,26.786965
1.8471683,251,30.614995
1.7099383,251,30.615274
3.6552908,251,30.615302
2.0203187,251,30.615323
2.2434444,251,30.615342
0.7923382,251,30.615373
3.476112,251,30.615402
-1.3837755,251,30.61542
2.9256885,251,30.615439
2.2480855,251,30.615458
2.228752,251,30.615477
2.1694293,251,30.615494
0.33356982,251,30.615512
0.17924906,251,30.615535
2.08235,251,30.615555
-1.9937259,251,30.615572
1.9142503,251,33.946931
2.111332,251,33.947209
1.6910864,251,33.947257
-0.37252563,251,33.94729
3.015358,251,33.94733
-0.32115826,251,33.947375
1.6690159,251,33.947406
2.5322983,251,33.947436
1.931717,251,33.947467
1.46948,251,33.947496
0.45207012,251,33.94753
2.5575247,251,33.947563
2.6060321,251,33.947592
2.6344569,251,33.947621
3.0405421,251,33.947651
1.9852655,251,33.947682
2.1173756,251,37.303403
0.78143895,251,37.303698
1.8255585,251,37.303738
1.3757162,251,37.303775
-0.17421341,251,37.303807
2.7744162,251,37.303858
-1.7297432,251,37.303887
-0.42301875,251,37.303952
2.7003262,251,37.303982
2.49737,251,37.304012
0.25030997,251,37.304043
3.4100554,251,37.304076
-0.2285994,251,37.304106
2.746369,251,37.304134
-3.5241625,251,37.304164
1.5895461,251,37.304191
0.9001671,251,40.741065
2.1079488,251,40.741302
2.1662612,251,40.741341
1.4914066,251,40.74137
2.385104,251,40.741397
0.43068823,251,40.741442
1.9874705,251,40.741469
1.6739922,251,40.741498
3.3789048,251,40.741524
2.229093,251,40.741552
3.0230455,251,40.741579
2.763138,251,40.741605
1.6231736,251,40.741632
0.9961445,251,40.741659
1.7334793,251,40.741685
3.1927044,251,40.741711
2.0413666,251,44.929038
0.42757502,251,44.929337
2.1609857,251,44.929384
1.0927179,251,44.929493
2.6324136,251,44.929533
-1.1439749,251,44.929609
1.6955078,251,44.929692
