#{"t_start": 1753122914.5905504, "env_id": null}
r,l,t
-1.420832,501,1.101461
1.825393,501,2.19331
4.4123816,501,3.281714
0.36536002,501,4.369139
3.5572805,501,5.460055
0.048470654,501,6.574423
3.3472447,501,7.670806
3.704084,501,8.763177
-0.9108108,501,22.080134
2.7868314,501,23.173426
4.0611553,501,24.270973
-0.9922661,501,25.362577
3.5482361,501,26.460964
-3.7981164,501,27.566709
4.304295,501,28.665089
3.6810315,501,29.758364
-1.4893783,501,42.882944
2.8931174,501,43.984674
4.666,501,45.073574
4.1010985,501,46.155265
5.359585,501,47.226634
5.0162625,501,48.300512
0.974785,501,49.393832
0.6591985,501,50.491961
0.2308161,501,63.822831
5.497763,501,64.908011
1.206326,501,66.015086
4.961405,501,67.101018
2.6542747,501,68.203816
4.0168934,501,69.280666
-2.217245,501,70.40025
3.6607459,501,71.499076
1.8027993,501,84.931459
6.1338034,501,86.010604
4.8024373,501,87.098684
-3.5636487,501,88.320982
5.687561,501,89.399926
3.0109212,501,90.492879
-0.08888279,501,91.610366
-1.2296648,501,92.692766
5.5644264,501,106.094027
4.8192406,501,107.184875
4.9294724,501,108.269397
4.2762156,501,109.357715
-0.7155654,501,110.464902
-4.1693916,501,111.60714
3.7655714,501,112.708373
3.3878691,501,113.798291
2.1165843,501,114.90649
3.8786895,501,128.343092
4.6209245,501,129.436645
3.4882221,501,130.52274
-0.73927873,501,131.611223
-1.9127641,501,132.724453
4.4007034,501,133.811219
2.0609055,501,134.901501
4.349965,501,135.996057
1.2592442,501,149.340128
3.5471463,501,150.443316
-1.8293177,501,151.561323
6.2497597,501,152.639404
2.6665661,501,153.746906
4.5278163,501,154.846703
6.1891446,501,155.941051
-2.135433,501,157.112793
1.7197142,501,170.116737
3.6136918,501,171.218419
2.8588414,501,172.303176
2.4169228,501,173.393965
1.9882841,501,174.486936
3.3381104,501,175.589405
3.9167366,501,176.67794
2.2394023,501,177.757949
5.6880503,501,191.236955
1.3569762,501,192.308972
4.3100233,501,193.422628
-0.17066947,501,194.528012
2.8545082,501,195.617456
-1.2652061,501,196.789421
-3.687965,501,197.894418
2.6633132,501,199.007554
5.0687766,501,212.277656
2.9743714,501,213.394063
5.49453,501,214.477429
-1.1242796,501,215.641866
-1.4526435,501,216.822613
-0.0010806732,501,217.925893
2.4937024,501,219.009332
5.1934752,501,220.09896
4.4505353,501,233.258701
0.21316451,501,234.360915
2.6921544,501,235.468375
1.5732567,501,236.562105
4.7222466,501,237.649414
1.5299287,501,238.747076
1.1176118,501,239.834162
4.242682,501,240.932856
2.5458512,501,242.015203
-0.52687,501,255.53644
-1.2628294,501,256.660522
1.3362386,501,257.731271
4.615627,501,258.820616
3.704858,501,259.905931
1.1902705,501,260.996725
5.4708657,501,262.092008
1.4443731,501,263.164269
