#{"t_start": 1753225001.6407492, "env_id": null}
r,l,t
-2.0413973,501,1.110753
2.1423347,501,2.213116
1.0528827,501,3.293309
2.3388128,501,4.379177
0.6784976,501,5.621865
2.1289654,501,6.697208
-0.6283181,501,7.827204
-4.540673,501,8.955065
2.1200373,501,22.212924
-0.22953345,501,23.312393
2.5175617,501,24.387447
-3.5063455,501,25.480306
-6.2247405,501,26.604262
-4.66673,501,27.702783
-2.188607,501,28.804415
0.98287076,501,29.930413
1.3561499,501,43.122488
1.6532538,501,44.22847
2.7732182,501,45.341112
3.3952632,501,46.44539
4.995782,501,47.530642
0.54899687,501,48.621665
3.6353319,501,49.726476
0.81980693,501,50.810364
2.5271087,501,64.046029
-0.16581786,501,65.146024
4.096892,501,66.229566
2.582798,501,67.34725
-1.2233398,501,68.437995
-1.143874,433,69.384595
-0.42057556,57,69.558975
-0.1972154,1,69.618472
-1.1231844,501,70.673352
4.941942,501,71.758925
-0.60942763,501,85.111682
1.2558845,501,86.202369
1.5044538,501,87.306271
-1.191954,501,88.420084
1.1631857,501,89.566633
1.3592854,501,90.666027
-0.66313845,501,91.768119
-1.0867897,501,92.852398
0.11530243,501,106.119812
-0.9849503,501,107.212302
-4.529048,501,108.364997
-0.60315996,501,109.465208
-3.1102843,501,110.556192
0.5297096,127,110.869015
-1.3765919,501,111.964033
-2.9843042,501,113.075289
-1.1456679,501,114.163318
-3.0732625,501,127.364238
-2.6013076,501,128.431098
1.4536812,501,129.508888
1.404739,501,130.569312
1.4929417,501,131.671733
-0.6596172,501,132.765369
2.3484414,501,133.828951
-7.0314846,501,134.924364
1.0930812,272,135.53396
2.4883687,501,148.677708
-0.619174,501,149.764782
-0.27302027,501,150.824984
4.5709677,501,151.897225
1.716745,501,152.970684
2.7216425,501,154.122755
4.003463,501,155.209921
-1.1108491,501,156.333806
5.9604716,501,169.37128
2.4741724,501,170.43861
-4.01964,501,171.515949
4.534159,350,172.290839
-0.38950706,501,173.392351
-0.3060469,501,174.464533
-3.107718,501,175.579906
1.1116569,501,176.657802
4.2262454,501,177.745756
1.17587,66,190.092004
0.14327952,501,191.170809
-0.4879074,501,192.342299
-1.9238201,501,193.42184
4.13408,501,194.518413
2.5315285,501,195.664241
1.0660962,501,196.743516
4.9314246,501,197.8317
0.6464429,501,198.938542
1.0936104,501,212.106093
2.6428938,501,213.18272
4.190805,312,213.873736
0.42375877,501,214.963053
-0.12171659,501,216.028516
-4.197251,501,217.107619
5.6227627,501,218.180139
-1.4368701,501,219.274523
3.6306736,501,232.56048
-0.32312787,501,233.637379
1.3393787,501,234.713955
3.1252484,501,235.782134
-1.9204736,501,236.866642
-0.659825,501,237.923817
-0.032477934,501,238.991615
0.3469622,501,240.105117
2.1480534,501,253.275936
-1.6546185,501,254.351163
-0.55589837,501,255.422464
3.017311,501,256.516582
2.6070495,501,257.594355
1.0884305,501,258.689949
4.3232846,501,259.764047
-3.207062,501,260.858448
0.016367128,501,261.953352
